#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.595      -1.595          16     0.01246    0.006469
           2    -0.04941    -0.04941         100   1.792e-05      0.4462
       2.204       10.38       10.38         160      -117.8    1.19e+10
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301       -1000       -1000       2e+05      0.0154      -1e+10
