#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.024     0.04343        2.15    0.009462   0.0009462
      0.5563      -1.748     0.04343         3.6     0.01788    0.001788
      0.6532      -1.683     0.04343         4.5     0.02075    0.002075
      0.7634      -1.741     0.04343         5.8     0.01815    0.001815
      0.8976      -1.797     0.04343         7.9     0.01595    0.001595
        1.38      -1.165     0.04343          24     0.06837    0.006837
           2      0.2766     0.09943         100       1.891      0.4328
       2.204      0.7984     0.06612         160       6.287      0.9571
       2.398      0.9335     0.06798         250        8.58       1.343
       2.544      0.9171      0.1112         350       8.262       2.116
       5.301      -1.714     0.06976       2e+05      0.0193      0.0031
