#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.456     0.04343        2.15    0.003499   0.0003499
      0.5563      -2.147     0.04343         3.6    0.007129   0.0007129
      0.6532       -2.09     0.04343         4.5    0.008122   0.0008122
      0.7634      -1.988     0.04343         5.8     0.01029    0.001029
      0.8976      -2.053     0.04343         7.9    0.008851   0.0008851
        1.38     -0.9834     0.04343          24      0.1039     0.01039
       2.204       0.471      0.1953         160       2.958       1.331
       2.398        1.02      0.1653         250       10.47       3.985
       2.544      0.6704      0.1608         350       4.682       1.734
       5.301      -2.209      0.1774       2e+05    0.006181    0.002525
