#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.824     0.04343        2.15      0.0015     0.00015
      0.5563      -2.265     0.04343         3.6    0.005437   0.0005437
      0.6532      -2.146     0.04343         4.5    0.007139   0.0007139
      0.7634       -2.04     0.04343         5.8    0.009117   0.0009117
      0.8976      -1.814     0.04343         7.9     0.01533    0.001533
       1.204      -1.855      0.1978          16     0.01395    0.006352
        1.38      -1.662     0.06874          24     0.02176    0.003444
       2.204      0.5588      0.1375         160       3.621       1.146
       2.398      0.7951      0.1537         250       6.239       2.208
       2.544      0.9627     0.09909         350       9.176       2.094
       2.699      0.9216       0.195         500       8.348       3.749
       2.929      0.4362       0.155         850        2.73      0.9745
       5.301      -1.672      0.1162       2e+05      0.0213      0.0057
