#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -0.8     0.04343        2.15      0.1585     0.01585
      0.5563     -0.8931     0.04343         3.6      0.1279     0.01279
      0.6532      -1.018     0.04343         4.5     0.09583    0.009583
      0.7634      -1.047     0.04343         5.8     0.08982    0.008982
      0.8976     -0.9523     0.04343         7.9      0.1116     0.01116
       1.204     -0.6824     0.04343          16      0.2078     0.02078
        1.38     -0.4306     0.04343          24       0.371      0.0371
           2      0.9892     0.04343         100       9.754      0.9754
       2.204       1.203     0.04343         160       15.94       1.594
       2.398        1.09      0.1289         250        12.3       3.652
       2.544      0.9389      0.1974         350       8.689       3.948
