#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.72     0.04343        2.15     0.01905    0.001905
      0.5563       -1.96     0.04343         3.6     0.01096    0.001096
      0.6532      -1.989     0.04343         4.5     0.01026    0.001026
      0.7634      -2.146     0.04343         5.8    0.007146   0.0007146
      0.8976      -1.686     0.04343         7.9     0.02062    0.002062
       1.204      -1.287     0.07053          16      0.0516     0.00838
        1.38      -1.016     0.04343          24     0.09628    0.009628
           2      0.3688     0.07066         100       2.338      0.3803
       2.204       0.304      0.1857         160       2.014      0.8612
       5.301      -2.114      0.1442       2e+05    0.007694    0.002554
