#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.924     0.04343        2.15     0.01191    0.001191
      0.5563      -1.783     0.04343         3.6     0.01648    0.001648
      0.6532      -1.957     0.04343         4.5     0.01104    0.001104
      0.7634      -1.981     0.04343         5.8     0.01044    0.001044
      0.8976      -2.094     0.04343         7.9    0.008058   0.0008058
       1.204      -1.167     0.05084          16       0.068     0.00796
        1.38      -1.054     0.06059          24     0.08831     0.01232
           2     0.02501      0.1378         100       1.059      0.3361
       2.204      0.4271      0.1551         160       2.673      0.9546
       2.398      0.5826      0.1059         250       3.825      0.9324
       5.301      -2.315      0.2166       2e+05    0.004847    0.002417
