#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.46     0.04343        2.15     0.03467    0.003467
      0.5563      -1.264     0.04343         3.6     0.05451    0.005451
      0.6532      -1.282     0.04343         4.5     0.05226    0.005226
      0.7634      -1.422     0.04343         5.8     0.03781    0.003781
      0.8976      -1.338     0.04343         7.9     0.04587    0.004587
       1.204     -0.3834     0.04343          16      0.4136     0.04136
        1.38     -0.5358     0.04343          24      0.2912     0.02912
           2      0.8536     0.04343         100       7.138      0.7138
       2.204        1.19     0.04343         160       15.48       1.548
       2.398       1.318     0.04343         250       20.82       2.082
       2.544       1.188     0.04718         350       15.43       1.676
       2.699       1.088     0.05823         500       12.25       1.643
       3.064      0.2833      0.1185        1160        1.92       0.524
       5.301       -1.46     0.04343       2e+05      0.0347     0.00347
