#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.444     0.04343        2.15     0.03597    0.003597
      0.5563      -1.321     0.04343         3.6     0.04774    0.004774
      0.6532      -1.463     0.04343         4.5     0.03444    0.003444
      0.7634      -1.434     0.04343         5.8     0.03681    0.003681
      0.8976      -1.499     0.04343         7.9     0.03173    0.003173
       1.204     -0.5674     0.04343          16      0.2708     0.02708
        1.38     -0.4766     0.04343          24      0.3337     0.03337
           2      0.6651     0.04343         100       4.625      0.4625
       2.204       0.986     0.06063         160       9.683       1.352
       2.398       1.081     0.04343         250       12.04       1.204
       2.544      0.9226      0.1872         350       8.367       3.607
       5.301      -1.475     0.05704       2e+05      0.0335      0.0044
