#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.244     0.04343        2.15     0.05702    0.005702
      0.5563      -1.333     0.04343         3.6     0.04644    0.004644
      0.6532      -1.391     0.04343         4.5     0.04068    0.004068
      0.7634      -1.398     0.04343         5.8     0.03998    0.003998
      0.8976      -1.127     0.04343         7.9     0.07457    0.007457
       1.204     -0.6556     0.05648          16       0.221     0.02874
        1.38     -0.5637     0.04343          24      0.2731     0.02731
           2       1.171     0.04343         100       14.84       1.484
       2.204       1.307     0.04343         160       20.27       2.027
       2.398       1.116     0.08588         250       13.07       2.585
       5.301      -1.249     0.04466       2e+05      0.0564      0.0058
