#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.348     0.04343        2.15     0.04487    0.004487
      0.5563      -1.673     0.04343         3.6     0.02123    0.002123
      0.6532      -1.737     0.04343         4.5     0.01834    0.001834
      0.7634      -1.901     0.04343         5.8     0.01257    0.001257
      0.8976      -1.472     0.04343         7.9     0.03369    0.003369
       1.204      -1.159      0.0451          16     0.06928    0.007195
        1.38      -1.133     0.04343          24     0.07358    0.007358
           2     0.09398      0.1193         100       1.242      0.3411
       2.204      0.3686      0.1411         160       2.337      0.7591
       5.301      -2.212       0.179       2e+05    0.006144    0.002532
