#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
           2    0.007342    0.007342         100      0.3713      0.3229
       2.204      0.3785      0.3785         160      0.8726       0.759
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301       -2.13       -2.13       2e+05    0.002343    0.002531
