#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.264     0.04343        2.15     0.05445    0.005445
      0.5563      -1.289     0.04343         3.6     0.05143    0.005143
      0.6532      -1.428     0.04343         4.5     0.03732    0.003732
      0.7634      -1.437     0.04343         5.8     0.03658    0.003658
      0.8976      -1.482     0.04343         7.9     0.03296    0.003296
       1.204      -1.056     0.04343          16     0.08784    0.008784
        1.38     -0.8945     0.04343          24      0.1275     0.01275
           2      0.4242     0.06511         100       2.656      0.3982
       2.204       1.006     0.04589         160       10.15       1.072
       2.398       1.007      0.1434         250       10.17       3.356
       2.544      0.9586      0.1624         350        9.09       3.398
       5.301      -1.854     0.07755       2e+05       0.014      0.0025
