#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
       1.204      -1.733      -1.733          16    0.002787    0.007855
           2      0.1562      0.1562         100      0.6602      0.3862
       2.204      0.4218      0.4218         160      0.9644      0.8383
       2.398        10.3        10.3         250         -99       1e+10
       2.544        10.3        10.3         350         -99       1e+10
       2.699        10.3        10.3         500         -99       1e+10
       2.929        10.3        10.3         850         -99       1e+10
       3.064        10.3        10.3        1160         -99       1e+10
       5.301      -2.169      -2.169       2e+05   0.0008673    0.002951
