#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.42     0.04343        2.15    0.003802   0.0003802
      0.5563      -2.293     0.04343         3.6    0.005095   0.0005095
      0.6532      -2.322     0.04343         4.5    0.004767   0.0004767
      0.7634      -2.235     0.04343         5.8    0.005826   0.0005826
      0.8976       -2.18     0.04343         7.9    0.006602   0.0006602
       1.204      -1.405     0.08644          16     0.03935    0.007832
        1.38      -1.124     0.04343          24     0.07524    0.007524
           2      0.1569      0.1174         100       1.435      0.3878
       2.204      0.4811      0.1804         160       3.028       1.258
       2.398      0.8743      0.2076         250       7.488       3.579
       5.301      -2.218      0.1891       2e+05    0.006048    0.002634
