#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.68     0.04343        2.15     0.02089    0.002089
      0.5563      -1.562     0.04343         3.6     0.02743    0.002743
      0.6532      -1.686     0.04343         4.5     0.02059    0.002059
      0.7634      -1.679     0.04343         5.8     0.02094    0.002094
      0.8976      -1.767     0.04343         7.9     0.01709    0.001709
       1.204     -0.7786     0.04343          16      0.1665     0.01665
        1.38     -0.6853     0.04343          24      0.2064     0.02064
           2      0.4936     0.05822         100       3.116      0.4177
       2.204      0.7638     0.06893         160       5.805      0.9213
       2.398      0.7495      0.1377         250       5.616       1.781
       5.301      -1.896     0.09072       2e+05     0.01272    0.002657
