#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.26     0.04343        2.15    0.005495   0.0005495
      0.5563      -1.927     0.04343         3.6     0.01183    0.001183
      0.6532      -1.869     0.04343         4.5     0.01352    0.001352
      0.7634      -1.923     0.04343         5.8     0.01195    0.001195
      0.8976       -1.95     0.04343         7.9     0.01122    0.001122
       1.204      -1.407     0.06045          16     0.03914    0.005448
        1.38      -1.056     0.04343          24     0.08782    0.008782
           2     0.05285      0.1874         100       1.129      0.4874
       2.204       0.671      0.2047         160       4.688        2.21
       5.301      -1.973     0.09812       2e+05     0.01064    0.002404
