#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.7237     0.01646   1.629e-07   6.522e-13     0.01646
     -0.7137     0.01305   2.126e-07   6.522e-13     0.01305
     -0.7037    0.009629   2.812e-07   6.522e-13    0.009629
     -0.6937    0.006212   3.708e-07   6.522e-13    0.006212
     -0.6837    0.002795   4.899e-07   6.522e-13    0.002795
     -0.6737   6.461e-07   6.446e-07   6.522e-13   1.519e-09
     -0.6637   8.171e-07   8.156e-07   6.522e-13   1.548e-09
     -0.6537   1.028e-06   1.027e-06   6.522e-13   1.576e-09
     -0.6437   1.234e-06   1.232e-06   6.522e-13   1.606e-09
     -0.6337   1.501e-06   1.499e-06   6.522e-13   1.636e-09
     -0.6237     1.8e-06   1.798e-06   6.522e-13   1.666e-09
     -0.6137   2.158e-06   2.156e-06   6.522e-13   1.697e-09
     -0.6037   2.529e-06   2.527e-06   6.522e-13   1.728e-09
     -0.5937   3.059e-06   3.057e-06   6.522e-13   1.761e-09
     -0.5837   3.662e-06   3.661e-06   6.522e-13   1.793e-09
     -0.5737   4.329e-06   4.327e-06   6.522e-13   1.827e-09
     -0.5637   5.079e-06   5.077e-06   6.522e-13   1.861e-09
     -0.5537   5.881e-06   5.879e-06   6.522e-13   1.895e-09
     -0.5437   6.745e-06   6.743e-06   6.522e-13    1.93e-09
     -0.5337    7.71e-06   7.708e-06   6.522e-13   1.966e-09
     -0.5237   8.801e-06   8.799e-06   6.522e-13   2.003e-09
     -0.5137   1.011e-05   1.011e-05   6.522e-13    2.04e-09
     -0.5037   1.148e-05   1.148e-05   6.522e-13   2.078e-09
     -0.4937   1.307e-05   1.307e-05   6.522e-13   2.117e-09
     -0.4837   1.498e-05   1.498e-05   6.522e-13   2.156e-09
     -0.4737   1.733e-05   1.733e-05   6.522e-13   2.196e-09
     -0.4637   1.965e-05   1.965e-05   6.522e-13   2.237e-09
     -0.4537   2.229e-05   2.229e-05   6.522e-13   2.279e-09
     -0.4437   2.506e-05   2.506e-05   6.522e-13   2.321e-09
     -0.4337   2.802e-05   2.802e-05   6.522e-13   2.364e-09
     -0.4237   3.111e-05   3.111e-05   6.522e-13   2.408e-09
     -0.4137   3.448e-05   3.447e-05   6.522e-13   2.453e-09
     -0.4037   3.816e-05   3.816e-05   6.522e-13   2.498e-09
     -0.3937   4.211e-05    4.21e-05   6.522e-13   2.545e-09
     -0.3837    4.64e-05    4.64e-05   6.522e-13   2.592e-09
     -0.3737    5.11e-05    5.11e-05   6.522e-13    2.64e-09
     -0.3637   5.608e-05   5.608e-05   6.522e-13   2.689e-09
     -0.3537   6.107e-05   6.106e-05   6.522e-13   2.739e-09
     -0.3437   6.656e-05   6.655e-05   6.522e-13    2.79e-09
     -0.3337   7.253e-05   7.253e-05   6.522e-13   2.842e-09
     -0.3237   7.879e-05   7.879e-05   6.522e-13   2.895e-09
     -0.3137   8.548e-05   8.548e-05   6.522e-13   2.949e-09
     -0.3037   9.278e-05   9.277e-05   6.522e-13   3.004e-09
     -0.2937   0.0001011   0.0001011   6.522e-13    3.06e-09
     -0.2837   0.0001097   0.0001097   6.522e-13   3.117e-09
     -0.2737   0.0001188   0.0001188   6.522e-13   3.174e-09
     -0.2637   0.0001288   0.0001288   6.522e-13   3.233e-09
     -0.2537    0.000139    0.000139   6.522e-13   3.294e-09
     -0.2437   0.0001498   0.0001498   6.522e-13   3.355e-09
     -0.2337    0.000161    0.000161   6.522e-13   3.417e-09
     -0.2237   0.0001736   0.0001736   6.522e-13   3.481e-09
     -0.2137   0.0001925   0.0001925   6.522e-13   3.545e-09
     -0.2037   0.0002094   0.0002094   6.522e-13   3.611e-09
     -0.1937   0.0002301   0.0002301   6.522e-13   3.678e-09
     -0.1837   0.0002582   0.0002582   6.522e-13   3.747e-09
     -0.1737   0.0002897   0.0002897   6.522e-13   3.817e-09
     -0.1637   0.0003232   0.0003232   6.522e-13   3.887e-09
     -0.1537   0.0003582   0.0003582   6.522e-13    3.96e-09
     -0.1437   0.0003982   0.0003982   6.522e-13   4.033e-09
     -0.1337   0.0004434   0.0004434   6.522e-13   4.108e-09
     -0.1237   0.0004912   0.0004912   6.522e-13   4.185e-09
     -0.1137   0.0005422   0.0005422   6.522e-13   4.263e-09
     -0.1037   0.0005965   0.0005965   6.522e-13   4.342e-09
    -0.09367   0.0006507   0.0006507   6.522e-13   4.423e-09
    -0.08367   0.0006952   0.0006952   6.522e-13   4.505e-09
    -0.07367    0.000751    0.000751   6.522e-13   4.588e-09
    -0.06367   0.0008045   0.0008045   6.522e-13   4.674e-09
    -0.05367   0.0008471   0.0008471   6.522e-13   4.761e-09
    -0.04367   0.0008897   0.0008897   6.522e-13   4.849e-09
    -0.03367   0.0009354   0.0009354   6.522e-13   4.939e-09
    -0.02367   0.0009832   0.0009832   6.522e-13   5.031e-09
    -0.01367     0.00103     0.00103   6.522e-13   5.125e-09
   -0.003674    0.001073    0.001073   6.522e-13    5.22e-09
    0.006326    0.001119    0.001119   6.522e-13   5.317e-09
     0.01633    0.001167    0.001167   6.522e-13   5.416e-09
     0.02633    0.001218    0.001218   6.522e-13   5.517e-09
     0.03633    0.001275    0.001275   6.522e-13   5.619e-09
     0.04633    0.001334    0.001334   6.522e-13   5.724e-09
     0.05633     0.00139     0.00139   6.522e-13    5.83e-09
     0.06633    0.001446    0.001446   6.522e-13   5.938e-09
     0.07633    0.001508    0.001508   6.522e-13   6.049e-09
     0.08633    0.001574    0.001574   6.522e-13   6.161e-09
     0.09633    0.001637    0.001637   6.522e-13   6.276e-09
      0.1063    0.001702    0.001702   6.522e-13   6.392e-09
      0.1163    0.001768    0.001768   6.522e-13   6.511e-09
      0.1263    0.001838    0.001838   6.522e-13   6.632e-09
      0.1363    0.001903    0.001903   6.522e-13   6.756e-09
      0.1463    0.001984    0.001984   6.522e-13   6.881e-09
      0.1563    0.002067    0.002067   6.522e-13   7.009e-09
      0.1663    0.002155    0.002155   6.522e-13    7.14e-09
      0.1763    0.002241    0.002241   6.522e-13   7.272e-09
      0.1863    0.002318    0.002318   6.522e-13   7.407e-09
      0.1963    0.002413    0.002413   6.522e-13   7.545e-09
      0.2063    0.002508    0.002508   6.522e-13   7.685e-09
      0.2163    0.002597    0.002597   6.522e-13   7.828e-09
      0.2263    0.002692    0.002692   6.522e-13   7.974e-09
      0.2363    0.002792    0.002792   6.522e-13   8.122e-09
      0.2463    0.002875    0.002875   6.522e-13   8.273e-09
      0.2563    0.002972     0.00297   6.522e-13     2.6e-06
      0.2663    0.003075    0.003069   6.522e-13   6.817e-06
      0.2763    0.003156    0.003145   6.522e-13   1.071e-05
      0.2863    0.003236    0.003221   6.522e-13   1.448e-05
      0.2963     0.00331    0.003292   6.522e-13   1.839e-05
      0.3063    0.003388    0.003365   6.522e-13   2.243e-05
      0.3163    0.003482    0.003456   6.522e-13   2.602e-05
      0.3263    0.003559     0.00353   6.522e-13   2.876e-05
      0.3363    0.003637    0.003606   6.522e-13   3.069e-05
      0.3463    0.003718    0.003686   6.522e-13   3.169e-05
      0.3563    0.003779    0.003748   6.522e-13   3.121e-05
      0.3663    0.003848    0.003817   6.522e-13   3.119e-05
      0.3763    0.003935    0.003903   6.522e-13     3.2e-05
      0.3863    0.004015    0.003981   6.522e-13   3.314e-05
      0.3963    0.004111    0.004076   6.522e-13   3.437e-05
      0.4063    0.004196    0.004161   6.522e-13   3.551e-05
      0.4163    0.004287     0.00425   6.522e-13   3.636e-05
      0.4263    0.004384    0.004347   6.522e-13   3.669e-05
      0.4363    0.004495    0.004458   6.522e-13    3.65e-05
      0.4463      0.0046    0.004564   6.522e-13   3.636e-05
      0.4563    0.004695    0.004659   6.522e-13   3.665e-05
      0.4663     0.00476    0.004723   6.522e-13   3.728e-05
      0.4763    0.004818     0.00478   6.522e-13   3.805e-05
      0.4863    0.004907    0.004868   6.522e-13   3.889e-05
      0.4963    0.004954    0.004914   6.522e-13   4.004e-05
      0.5063    0.005004    0.004963   6.522e-13   4.158e-05
      0.5163     0.00503    0.004987   6.522e-13   4.343e-05
      0.5263    0.005041    0.004995   6.522e-13   4.551e-05
      0.5363    0.005044    0.004996   6.522e-13   4.779e-05
      0.5463    0.005016    0.004966   6.522e-13   5.023e-05
      0.5563    0.004976    0.004923   6.522e-13   5.285e-05
      0.5663    0.004879    0.004823   6.522e-13   5.563e-05
      0.5763    0.004793    0.004734   6.522e-13   5.859e-05
      0.5863    0.004703    0.004642   6.522e-13   6.177e-05
      0.5963    0.004581    0.004516   6.522e-13   6.523e-05
      0.6063    0.004433    0.004364   6.522e-13   6.909e-05
      0.6163    0.004285    0.004212   6.522e-13   7.334e-05
      0.6263    0.004188     0.00411   6.522e-13   7.769e-05
      0.6363    0.004074    0.003992   6.522e-13   8.204e-05
      0.6463    0.003992    0.003905   6.522e-13   8.649e-05
      0.6563    0.003901     0.00381   6.522e-13   9.118e-05
      0.6663    0.004618     0.00371   0.0008112   9.624e-05
      0.6763     0.00452    0.003598   0.0008195   0.0001019
      0.6863    0.004414    0.003475   0.0008298   0.0001087
      0.6963    0.004344    0.003383    0.000843   0.0001179
      0.7063    0.004271    0.003277   0.0008596   0.0001343
      0.7163    0.004235    0.003169   0.0008805   0.0001853
      0.7263    0.004729    0.003118   0.0009065    0.000705
      0.7363    0.004794    0.003103   0.0009381   0.0007527
      0.7463    0.004821    0.003075   0.0009763   0.0007693
      0.7563    0.004815    0.003013    0.001022   0.0007805
      0.7663    0.004812    0.002947    0.001075   0.0007897
      0.7763    0.004782    0.002847    0.001137   0.0007981
      0.7863    0.004751    0.002736    0.001208   0.0008062
      0.7963    0.004743    0.002639     0.00129    0.000814
      0.8063    0.004778    0.002573    0.001383   0.0008216
      0.8163    0.004838    0.002522    0.001487   0.0008286
      0.8263    0.004913    0.002475    0.001604    0.000834
      0.8363    0.005003    0.002437    0.001733    0.000833
      0.8463    0.005052    0.002377    0.001877   0.0007985
      0.8563    0.004642     0.00231    0.002035   0.0002965
      0.8663      0.0047    0.002223    0.002209   0.0002681
      0.8763    0.004795    0.002124    0.002398   0.0002727
      0.8863    0.004926    0.002038    0.002602   0.0002852
      0.8963    0.005081    0.001956    0.002822    0.000303
      0.9063    0.005267    0.001885    0.003055   0.0003271
      0.9163    0.005488    0.001823    0.003301   0.0003639
      0.9263    0.005761    0.001764    0.003558   0.0004384
      0.9363    0.006025    0.001703    0.003823   0.0004997
      0.9463    0.006296    0.001639    0.004093    0.000564
      0.9563    0.006619    0.001573    0.004366   0.0006791
      0.9663    0.006969    0.001499    0.004639    0.000831
      0.9763    0.007328     0.00145    0.004906   0.0009726
      0.9863    0.007802    0.001405    0.005163    0.001233
      0.9963    0.008947     0.00137    0.005416     0.00216
       1.006    0.009892    0.001333    0.005672    0.002887
       1.016     0.01045    0.001295    0.005933    0.003223
       1.026       0.011    0.001256    0.006191    0.003555
       1.036     0.01158     0.00122    0.006454     0.00391
       1.046     0.01216    0.001184    0.006716    0.004259
       1.056     0.01278    0.001147    0.006981    0.004654
       1.066     0.01362    0.001112    0.007248     0.00526
       1.076     0.01486    0.001075    0.007511     0.00627
       1.086     0.01681    0.001038    0.007764    0.008005
       1.096     0.01874    0.001003    0.008007    0.009731
       1.106     0.02033   0.0009661    0.008236     0.01113
       1.116     0.02117   0.0009309    0.008444     0.01179
       1.126     0.02114   0.0008959    0.008611     0.01163
       1.136     0.02142   0.0008641    0.008741     0.01181
