#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.064     0.04343        2.15      0.0863     0.00863
      0.5563      -1.069     0.04343         3.6     0.08535    0.008535
      0.6532      -1.224     0.04343         4.5     0.05975    0.005975
      0.7634      -1.224     0.04343         5.8     0.05973    0.005973
      0.8976      -1.297     0.04343         7.9     0.05045    0.005045
       1.204      -1.021     0.04343          16     0.09526    0.009526
        1.38     -0.7135     0.04343          24      0.1934     0.01934
           2      0.5894     0.04343         100       3.885      0.3885
       2.204      0.8665     0.04872         160       7.354       0.825
       2.398        0.83     0.06296         250        6.76        0.98
       5.301      -1.886     0.08686       2e+05       0.013      0.0026
