#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.888     0.04343        2.15      0.1294     0.01294
      0.5563      -1.105     0.04343         3.6     0.07847    0.007847
      0.6532      -1.148     0.04343         4.5     0.07119    0.007119
      0.7634      -1.213     0.04343         5.8     0.06128    0.006128
      0.8976     -0.8245     0.04343         7.9      0.1498     0.01498
       1.204     -0.4642     0.04343          16      0.3434     0.03434
        1.38     -0.2456     0.04343          24      0.5681     0.05681
           2       1.196     0.04343         100        15.7        1.57
       2.204         1.3     0.04343         160       19.97       1.997
       2.398       1.162     0.05382         250       14.53       1.801
       2.544      0.8111      0.1484         350       6.473       2.212
       5.301      -1.144     0.04343       2e+05      0.0717     0.00717
