#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.436     0.04343        2.15     0.03664    0.003664
      0.5563      -1.428     0.04343         3.6     0.03734    0.003734
      0.6532       -1.62     0.04343         4.5     0.02397    0.002397
      0.7634      -1.645     0.04343         5.8     0.02267    0.002267
      0.8976      -1.778     0.04343         7.9     0.01668    0.001668
       1.204      -1.248     0.06623          16     0.05653    0.008621
        1.38     -0.8294     0.04343          24      0.1481     0.01481
           2      0.4335     0.05655         100       2.713      0.3533
       2.204      0.1941      0.1821         160       1.564      0.6556
       2.398      0.3522       0.169         250        2.25      0.8757
       5.301      -1.991      0.1092       2e+05      0.0102    0.002565
