#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -0.84     0.04343        2.15      0.1445     0.01445
      0.5563      -1.108     0.04343         3.6      0.0779     0.00779
      0.6532      -1.154     0.04343         4.5     0.07022    0.007022
      0.7634      -1.223     0.04343         5.8     0.05991    0.005991
      0.8976     -0.9322     0.04343         7.9      0.1169     0.01169
       1.204     -0.4478     0.04343          16      0.3566     0.03566
        1.38     -0.3997     0.04343          24      0.3984     0.03984
           2      0.9443     0.04343         100       8.797      0.8797
       2.204       1.239     0.04343         160       17.33       1.733
       2.398       1.152     0.06107         250       14.19       1.996
       2.544       0.978      0.2129         350       9.506       4.661
       5.301      -1.171     0.05533       2e+05      0.0675      0.0086
