#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.976     0.04343        2.15     0.01057    0.001057
      0.5563      -1.841     0.04343         3.6     0.01441    0.001441
      0.6532       -1.99     0.04343         4.5     0.01023    0.001023
      0.7634      -2.005     0.04343         5.8    0.009878   0.0009878
      0.8976      -2.141     0.04343         7.9     0.00723    0.000723
       1.204       -1.36      0.0939          16     0.04362    0.009431
        1.38      -1.166     0.04343          24     0.06819    0.006819
           2    -0.08305      0.1804         100      0.8259       0.343
       2.204      0.4576      0.1367         160       2.868      0.9029
       2.398      0.9135      0.1159         250       8.195       2.188
