#      _xxWS        ftot       firac        fagn        fsfr
#
      -0.523     0.02054   5.865e-08           0     0.02054
      -0.513     0.01623   7.652e-08           0     0.01623
      -0.503     0.01192   1.012e-07           0     0.01192
      -0.493    0.007605   1.335e-07           0    0.007605
      -0.483    0.003294   1.764e-07           0    0.003294
      -0.473   2.468e-07   2.321e-07           0   1.473e-08
      -0.463   3.086e-07   2.936e-07           0     1.5e-08
      -0.453   3.849e-07   3.696e-07           0   1.528e-08
      -0.443   4.591e-07   4.436e-07           0   1.557e-08
      -0.433   5.555e-07   5.397e-07           0   1.586e-08
      -0.423   6.634e-07   6.472e-07           0   1.615e-08
      -0.413   7.926e-07   7.762e-07           0   1.645e-08
      -0.403   9.266e-07   9.099e-07           0   1.676e-08
      -0.393   1.118e-06   1.101e-06           0   1.707e-08
      -0.383   1.335e-06   1.318e-06           0   1.739e-08
      -0.373   1.576e-06   1.558e-06           0   1.771e-08
      -0.363   1.846e-06   1.828e-06           0   1.804e-08
      -0.353   2.135e-06   2.116e-06           0   1.837e-08
      -0.343   2.446e-06   2.428e-06           0   1.871e-08
      -0.333   2.794e-06   2.775e-06           0   1.906e-08
      -0.323   3.187e-06   3.168e-06           0   1.942e-08
      -0.313    3.66e-06   3.641e-06           0   1.978e-08
      -0.303   4.154e-06   4.134e-06           0   2.015e-08
      -0.293   4.725e-06   4.705e-06           0   2.052e-08
      -0.283   5.413e-06   5.392e-06           0    2.09e-08
      -0.273   6.259e-06   6.237e-06           0   2.129e-08
      -0.263   7.096e-06   7.074e-06           0   2.169e-08
      -0.253   8.046e-06   8.024e-06           0   2.209e-08
      -0.243   9.044e-06   9.021e-06           0    2.25e-08
      -0.233   1.011e-05   1.009e-05           0   2.292e-08
      -0.223   1.122e-05    1.12e-05           0   2.334e-08
      -0.213   1.243e-05   1.241e-05           0   2.378e-08
      -0.203   1.376e-05   1.374e-05           0   2.422e-08
      -0.193   1.518e-05   1.516e-05           0   2.467e-08
      -0.183   1.673e-05    1.67e-05           0   2.513e-08
      -0.173   1.842e-05    1.84e-05           0    2.56e-08
      -0.163   2.021e-05   2.019e-05           0   2.607e-08
      -0.153   2.201e-05   2.198e-05           0   2.656e-08
      -0.143   2.399e-05   2.396e-05           0   2.705e-08
      -0.133   2.614e-05   2.611e-05           0   2.755e-08
      -0.123   2.839e-05   2.837e-05           0   2.807e-08
      -0.113    3.08e-05   3.077e-05           0   2.859e-08
      -0.103   3.343e-05    3.34e-05           0   2.912e-08
    -0.09305   3.642e-05   3.639e-05           0   2.966e-08
    -0.08305   3.952e-05   3.949e-05           0   3.021e-08
    -0.07305   4.281e-05   4.278e-05           0   3.077e-08
    -0.06305   4.642e-05   4.638e-05           0   3.135e-08
    -0.05305   5.007e-05   5.004e-05           0   3.193e-08
    -0.04305   5.397e-05   5.393e-05           0   3.252e-08
    -0.03305   5.799e-05   5.796e-05           0   3.313e-08
    -0.02305   6.253e-05    6.25e-05           0   3.374e-08
    -0.01305   6.935e-05   6.931e-05           0   3.437e-08
   -0.003049   7.542e-05   7.538e-05           0   3.501e-08
    0.006951   8.287e-05   8.283e-05           0   3.566e-08
     0.01695   9.299e-05   9.296e-05           0   3.632e-08
     0.02695   0.0001043   0.0001043           0     3.7e-08
     0.03695   0.0001164   0.0001163           0   3.769e-08
     0.04695    0.000129    0.000129           0   3.839e-08
     0.05695   0.0001434   0.0001434           0    3.91e-08
     0.06695   0.0001597   0.0001596           0   3.983e-08
     0.07695   0.0001769   0.0001768           0   4.057e-08
     0.08695   0.0001952   0.0001952           0   4.132e-08
     0.09695   0.0002148   0.0002147           0   4.209e-08
       0.107   0.0002343   0.0002343           0   4.287e-08
       0.117   0.0002503   0.0002503           0   4.367e-08
       0.127   0.0002704   0.0002704           0   4.448e-08
       0.137   0.0002897   0.0002896           0   4.531e-08
       0.147    0.000305    0.000305           0   4.615e-08
       0.157   0.0003203   0.0003203           0   4.701e-08
       0.167   0.0003368   0.0003367           0   4.788e-08
       0.177    0.000354    0.000354           0   4.877e-08
       0.187    0.000371    0.000371           0   4.968e-08
       0.197   0.0003863   0.0003863           0    5.06e-08
       0.207   0.0004028   0.0004027           0   5.155e-08
       0.217   0.0004201   0.0004201           0    5.25e-08
       0.227   0.0004386   0.0004386           0   5.348e-08
       0.237   0.0004592   0.0004592           0   5.447e-08
       0.247   0.0004803   0.0004803           0   5.549e-08
       0.257   0.0005004   0.0005003           0   5.652e-08
       0.267   0.0005208   0.0005207           0   5.757e-08
       0.277   0.0005431    0.000543           0   5.864e-08
       0.287   0.0005666   0.0005666           0   5.973e-08
       0.297   0.0005894   0.0005893           0   6.084e-08
       0.307   0.0006129   0.0006129           0   6.197e-08
       0.317   0.0006364   0.0006364           0   6.312e-08
       0.327   0.0006617   0.0006616           0    6.43e-08
       0.337   0.0006852   0.0006851           0   6.549e-08
       0.347   0.0007145   0.0007144           0   6.671e-08
       0.357   0.0007443   0.0007442           0   6.795e-08
       0.367    0.000776   0.0007759           0   6.921e-08
       0.377   0.0008069   0.0008068           0    7.05e-08
       0.387   0.0008347   0.0008346           0   7.181e-08
       0.397   0.0008686   0.0008685           0   7.315e-08
       0.407   0.0009028   0.0009027           0   7.451e-08
       0.417    0.000935   0.0009349           0   7.589e-08
       0.427   0.0009691   0.0009691           0    7.73e-08
       0.437    0.001005    0.001005           0   7.874e-08
       0.447    0.001035    0.001035           0    8.02e-08
       0.457    0.001073    0.001069           0   4.313e-06
       0.467    0.001116    0.001105           0   1.122e-05
       0.477     0.00115    0.001132           0   1.759e-05
       0.487    0.001183     0.00116           0   2.378e-05
       0.497    0.001215    0.001185           0   3.019e-05
       0.507    0.001248    0.001212           0    3.68e-05
       0.517    0.001287    0.001244           0   4.269e-05
       0.527    0.001318    0.001271           0   4.719e-05
       0.537    0.001349    0.001298           0   5.035e-05
       0.547    0.001379    0.001327           0   5.201e-05
       0.557    0.001401    0.001349           0   5.123e-05
       0.567    0.001425    0.001374           0    5.12e-05
       0.577    0.001458    0.001405           0   5.256e-05
       0.587    0.001488    0.001433           0   5.444e-05
       0.597    0.001524    0.001467           0   5.646e-05
       0.607    0.001556    0.001498           0   5.835e-05
       0.617     0.00159     0.00153           0   5.977e-05
       0.627    0.001625    0.001565           0   6.032e-05
       0.637    0.001665    0.001605           0   6.004e-05
       0.647    0.001703    0.001643           0   5.983e-05
       0.657    0.001737    0.001677           0   6.034e-05
       0.667    0.001762      0.0017           0   6.141e-05
       0.677    0.001784    0.001721           0   6.271e-05
       0.687    0.001817    0.001752           0   6.412e-05
       0.697    0.001835    0.001769           0   6.603e-05
       0.707    0.001855    0.001787           0    6.86e-05
       0.717    0.001867    0.001795           0   7.167e-05
       0.727    0.001874    0.001798           0   7.514e-05
       0.737    0.001877    0.001799           0   7.893e-05
       0.747    0.001871    0.001788           0   8.299e-05
       0.757     0.00186    0.001772           0   8.735e-05
       0.767    0.001828    0.001736           0   9.197e-05
       0.777    0.001801    0.001704           0   9.691e-05
       0.787    0.001773    0.001671           0   0.0001022
       0.797    0.001734    0.001626           0    0.000108
       0.807    0.001686    0.001571           0   0.0001144
       0.817    0.001638    0.001516           0   0.0001215
       0.827    0.001608     0.00148           0   0.0001288
       0.837    0.001573    0.001437           0    0.000136
       0.847    0.001549    0.001406           0   0.0001435
       0.857    0.001523    0.001371           0   0.0001514
       0.867    0.001496    0.001336           0   0.0001599
       0.877    0.001465    0.001295           0   0.0001694
       0.887    0.001432    0.001251           0   0.0001808
       0.897    0.001414    0.001218           0   0.0001963
       0.907    0.001404     0.00118           0   0.0002238
       0.917     0.00145    0.001141           0   0.0003087
       0.927    0.002294    0.001123           0    0.001172
       0.937    0.002368    0.001117           0    0.001251
       0.947    0.002387    0.001107           0    0.001279
       0.957    0.002383    0.001085           0    0.001299
       0.967    0.002376    0.001061           0    0.001315
       0.977    0.002354    0.001025           0    0.001329
       0.987    0.002329   0.0009851           0    0.001344
       0.997    0.002308   0.0009501           0    0.001358
       1.007    0.002298   0.0009265           0    0.001372
       1.017    0.002293    0.000908           0    0.001385
       1.027    0.002287   0.0008911           0    0.001396
       1.037    0.002273   0.0008772           0    0.001396
       1.047    0.002197   0.0008557           0    0.001341
       1.057    0.001343   0.0008317           0    0.000511
       1.067    0.001268   0.0008004           0   0.0004671
       1.077    0.001243   0.0007648           0   0.0004786
       1.087    0.001238   0.0007339           0   0.0005037
       1.097    0.001243   0.0007042           0   0.0005384
       1.107    0.001263   0.0006787           0   0.0005842
       1.117    0.001309   0.0006565           0   0.0006521
       1.127     0.00142   0.0006352           0   0.0007845
       1.137    0.001509   0.0006131           0   0.0008954
       1.147    0.001602   0.0005901           0    0.001012
       1.157    0.001782   0.0005663           0    0.001216
       1.167    0.002023   0.0005398           0    0.001483
       1.177    0.002256   0.0005219           0    0.001734
       1.187    0.002694   0.0005059           0    0.002188
       1.197    0.004267   0.0004933           0    0.003774
       1.207    0.005502   0.0004799           0    0.005022
       1.217    0.006075   0.0004661           0    0.005609
       1.227    0.006642   0.0004523           0     0.00619
       1.237    0.007252   0.0004393           0    0.006813
       1.247    0.007852   0.0004261           0    0.007426
       1.257    0.008535   0.0004129           0    0.008122
       1.267     0.00958   0.0004003           0     0.00918
       1.277     0.01132    0.000387           0     0.01093
       1.287      0.0143   0.0003737           0     0.01392
       1.297     0.01727    0.000361           0      0.0169
       1.307     0.01968   0.0003478           0     0.01933
       1.317     0.02084   0.0003351           0      0.0205
       1.327     0.02059   0.0003225           0     0.02027
       1.337     0.02093   0.0003111           0     0.02062
       1.347     0.02181   0.0003003           0     0.02151
       1.357     0.02208   0.0002908           0     0.02179
       1.367     0.02212   0.0002811           0     0.02184
       1.377      0.0221   0.0002723           0     0.02183
       1.387     0.02192    0.000264           0     0.02166
       1.397      0.0214   0.0002557           0     0.02115
       1.407     0.02021   0.0002478           0     0.01996
       1.417     0.01773   0.0002396           0     0.01749
       1.427     0.01527   0.0002312           0     0.01504
       1.437     0.01353   0.0002226           0     0.01331
       1.447     0.01325   0.0002139           0     0.01304
       1.457     0.01609   0.0002054           0     0.01589
       1.467     0.01711   0.0001966           0     0.01691
       1.477     0.01747   0.0001877           0     0.01728
       1.487     0.01875   0.0001783           0     0.01857
       1.497     0.02007   0.0001691           0     0.01991
       1.507     0.02219   0.0001597           0     0.02203
       1.517     0.02358   0.0001503           0     0.02343
       1.527      0.0246   0.0001408           0     0.02446
       1.537     0.02573   0.0001316           0      0.0256
       1.547     0.02655    0.000123           0     0.02643
       1.557     0.02734    0.000115           0     0.02723
       1.567     0.02789   0.0001076           0     0.02779
       1.577     0.02806   0.0001007           0     0.02796
       1.587     0.02545   9.439e-05           0     0.02535
       1.597     0.02452   8.853e-05           0     0.02443
       1.607     0.02454   8.316e-05           0     0.02446
       1.617      0.0245   7.822e-05           0     0.02442
       1.627     0.02502   7.372e-05           0     0.02495
       1.637       0.025    6.96e-05           0     0.02493
       1.647     0.02587   6.586e-05           0     0.02581
       1.657     0.02692   6.246e-05           0     0.02685
