#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.928     0.04343        2.15       0.118      0.0118
      0.5563     -0.8742     0.04343         3.6      0.1336     0.01336
      0.6532     -0.9416     0.04343         4.5      0.1144     0.01144
      0.7634     -0.8765     0.04343         5.8      0.1329     0.01329
      0.8976      -0.813     0.04343         7.9      0.1538     0.01538
       1.204     -0.3317     0.04343          16      0.4659     0.04659
        1.38     -0.1288     0.04343          24      0.7434     0.07434
           2      0.8887     0.04343         100        7.74       0.774
       2.204       1.061     0.04442         160        11.5       1.176
       2.398       1.235     0.05005         250       17.18        1.98
       2.544       1.032     0.07878         350       10.77       1.954
       5.301      -1.265     0.05359       2e+05      0.0543      0.0067
