#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.796     0.04343        2.15       0.016      0.0016
      0.5563      -1.686     0.04343         3.6     0.02062    0.002062
      0.6532      -1.854     0.04343         4.5     0.01398    0.001398
      0.7634       -1.82     0.04343         5.8     0.01514    0.001514
      0.8976      -2.004     0.04343         7.9    0.009906   0.0009906
       1.204      -1.025     0.04343          16     0.09449    0.009449
        1.38     -0.9045     0.04343          24      0.1246     0.01246
           2     0.08739      0.1214         100       1.223      0.3418
       2.204      0.5585       0.115         160       3.618      0.9579
       2.398      0.7398       0.154         250       5.493       1.948
       5.301      -1.981      0.1042       2e+05     0.01045    0.002508
