#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.244     0.04343        2.15    0.005702   0.0005702
      0.5563      -2.045     0.04343         3.6    0.009018   0.0009018
      0.6532      -2.016     0.04343         4.5    0.009639   0.0009639
      0.7634      -2.155     0.04343         5.8    0.006993   0.0006993
      0.8976      -2.008     0.04343         7.9    0.009826   0.0009826
       1.204      -1.451      0.1011          16     0.03537    0.008231
        1.38      -1.235     0.04343          24     0.05824    0.005824
           2      0.2732     0.08466         100       1.876      0.3657
       2.398      0.7243      0.1621         250         5.3       1.978
       5.301      -2.198      0.1683       2e+05    0.006339    0.002456
