#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.688     0.04343        2.15     0.02051    0.002051
      0.5563      -1.621     0.04343         3.6     0.02395    0.002395
      0.6532      -1.784     0.04343         4.5     0.01643    0.001643
      0.7634      -1.763     0.04343         5.8     0.01725    0.001725
      0.8976      -1.868     0.04343         7.9     0.01356    0.001356
       1.204      -1.022     0.04343          16     0.09513    0.009513
        1.38     -0.9508     0.04343          24       0.112      0.0112
           2      0.0643      0.1614         100        1.16       0.431
       2.204      0.6748      0.1146         160       4.729       1.248
       5.301      -2.173      0.1584       2e+05    0.006722    0.002451
