#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.608     0.04343        2.15     0.02466    0.002466
      0.5563      -1.643     0.04343         3.6     0.02277    0.002277
      0.6532      -1.796     0.04343         4.5     0.01601    0.001601
      0.7634        -1.8     0.04343         5.8     0.01584    0.001584
      0.8976      -2.029     0.04343         7.9    0.009357   0.0009357
        1.38      -1.149     0.04343          24     0.07101    0.007101
           2     0.09823      0.1543         100       1.254      0.4455
       2.204      0.5737      0.1435         160       3.747       1.238
       2.398       0.637      0.2093         250       4.335       2.089
       5.301      -2.248      0.2067       2e+05    0.005649    0.002688
