#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -2.36     0.04343        2.15    0.004365   0.0004365
      0.5563      -2.172     0.04343         3.6    0.006723   0.0006723
      0.6532      -2.158     0.04343         4.5    0.006952   0.0006952
      0.7634      -2.162     0.04343         5.8    0.006891   0.0006891
      0.8976      -2.227     0.04343         7.9    0.005931   0.0005931
       1.204      -1.788      0.2033          16     0.01628    0.007622
        1.38      -1.096     0.04343          24     0.08018    0.008018
           2     -0.1386      0.1962         100      0.7268      0.3283
       2.204      0.2742      0.1893         160        1.88      0.8193
       5.301      -2.234      0.1927       2e+05    0.005838    0.002591
