#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.636     0.04343        2.15     0.02312    0.002312
      0.5563      -1.709     0.04343         3.6     0.01955    0.001955
      0.6532      -1.806     0.04343         4.5     0.01562    0.001562
      0.7634       -1.88     0.04343         5.8     0.01317    0.001317
      0.8976      -1.724     0.04343         7.9     0.01886    0.001886
       1.204      -1.232     0.05107          16     0.05865    0.006897
        1.38      -1.209     0.04343          24     0.06184    0.006184
           2     -0.0282      0.1492         100      0.9371      0.3219
       2.204      0.3277       0.143         160       2.127      0.7002
       2.398      0.4351      0.1653         250       2.723       1.036
       5.301      -2.032      0.1184       2e+05    0.009283    0.002531
