#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.252     0.04343        2.15     0.05598    0.005598
      0.5563      -1.208     0.04343         3.6     0.06198    0.006198
      0.6532      -1.365     0.04343         4.5     0.04314    0.004314
      0.7634      -1.338     0.04343         5.8     0.04589    0.004589
      0.8976      -1.465     0.04343         7.9     0.03425    0.003425
       1.204     -0.4074     0.04343          16      0.3914     0.03914
        1.38     -0.3256     0.04343          24      0.4725     0.04725
           2      0.8327     0.04343         100       6.804      0.6804
       2.204       1.063     0.04708         160       11.55       1.252
       2.398       1.074     0.04343         250       11.87       1.187
       5.301      -1.332     0.05499       2e+05      0.0466      0.0059
