#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.388     0.04343        2.15     0.04093    0.004093
      0.5563       -1.16     0.04343         3.6     0.06921    0.006921
      0.6532      -1.268     0.04343         4.5     0.05398    0.005398
      0.7634      -1.288     0.04343         5.8     0.05152    0.005152
      0.8976      -1.063     0.04343         7.9     0.08644    0.008644
       1.204     -0.5715     0.04343          16      0.2682     0.02682
        1.38      -0.382     0.04343          24       0.415      0.0415
           2      0.4885      0.0509         100        3.08      0.3609
       2.204      0.5995     0.09077         160       3.976      0.8311
       2.398      0.7161     0.08578         250       5.201       1.027
       5.301      -2.045      0.1252       2e+05    0.009019    0.002601
