#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.5563      -2.866     0.04343         3.6     0.00136    0.000136
      0.6532      -2.917     0.04343         4.5     0.00121    0.000121
      0.7634      -2.598     0.07253         5.8    0.002521    0.000421
      0.8976      -2.309     0.04343         7.9    0.004911   0.0004911
       1.204      -1.345     0.07548          16     0.04517     0.00785
        1.38     -0.5136     0.04343          24      0.3065     0.03065
           2       0.245     0.08822         100       1.758      0.3571
       2.204      0.8697     0.04343         160       7.408      0.7408
       2.398       1.185     0.04343         250       15.31       1.531
       2.544       1.126     0.04813         350       13.36        1.48
       2.699       1.089     0.04874         500       12.28       1.378
       3.064       0.295      0.1074        1160       1.973      0.4878
