#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.232     0.04343        2.15     0.05861    0.005861
      0.5563      -1.046     0.04343         3.6     0.09003    0.009003
      0.6532      -1.022     0.04343         4.5     0.09498    0.009498
      0.7634      -1.107     0.04343         5.8      0.0781     0.00781
      0.8976      -1.058     0.04343         7.9      0.0874     0.00874
        1.38      -0.313     0.04343          24      0.4864     0.04864
           2      0.9239     0.04343         100       8.393      0.8393
       2.204       1.275     0.04343         160       18.82       1.882
       2.398       1.441     0.04343         250       27.58       2.758
       2.544       1.332     0.06267         350       21.48       3.099
       2.699      0.9774      0.1792         500       9.492       3.918
       5.301      -1.185     0.04343       2e+05      0.0653     0.00653
