#      _xxWS        ftot       firac        fagn        fsfr
#
      -0.888     0.02971   1.763e-23   5.852e-14     0.02971
      -0.878     0.02354   5.573e-23   5.852e-14     0.02354
      -0.868     0.01738   1.751e-22   5.852e-14     0.01738
      -0.858     0.01121   5.376e-22   5.852e-14     0.01121
      -0.848    0.005044   1.622e-21   5.852e-14    0.005044
      -0.838  -4.496e-09   4.786e-21   5.852e-14  -4.496e-09
      -0.828   -4.58e-09   1.333e-20   5.852e-14   -4.58e-09
      -0.818  -4.665e-09   3.626e-20   5.852e-14  -4.665e-09
      -0.808  -4.752e-09   9.243e-20   5.852e-14  -4.752e-09
      -0.798   -4.84e-09   2.348e-19   5.852e-14   -4.84e-09
      -0.788   -4.93e-09   5.782e-19   5.852e-14   -4.93e-09
      -0.778  -5.022e-09   1.401e-18   5.852e-14  -5.022e-09
      -0.768  -5.115e-09   3.264e-18   5.852e-14  -5.115e-09
      -0.758   -5.21e-09   7.727e-18   5.852e-14   -5.21e-09
      -0.748  -5.307e-09   1.783e-17   5.852e-14  -5.307e-09
      -0.738  -5.406e-09   4.002e-17   5.852e-14  -5.406e-09
      -0.728  -5.506e-09   8.785e-17   5.852e-14  -5.506e-09
      -0.718  -5.609e-09   1.877e-16   5.852e-14  -5.609e-09
      -0.708  -5.713e-09   3.916e-16   5.852e-14  -5.713e-09
      -0.698  -5.819e-09   8.033e-16   5.852e-14  -5.819e-09
      -0.688  -5.927e-09   1.624e-15   5.852e-14  -5.927e-09
      -0.678  -6.038e-09   3.262e-15   5.852e-14  -6.038e-09
      -0.668   -6.15e-09   6.392e-15   5.852e-14   -6.15e-09
      -0.658  -6.264e-09    1.24e-14   5.852e-14  -6.264e-09
      -0.648  -6.381e-09   2.394e-14   5.852e-14  -6.381e-09
      -0.638  -6.499e-09   4.608e-14   5.852e-14  -6.499e-09
      -0.628   -6.62e-09   8.597e-14   5.852e-14   -6.62e-09
      -0.618  -6.743e-09   1.586e-13   5.852e-14  -6.743e-09
      -0.608  -6.868e-09   2.868e-13   5.852e-14  -6.869e-09
      -0.598  -6.996e-09   5.104e-13   5.852e-14  -6.996e-09
      -0.588  -7.125e-09    8.92e-13   5.852e-14  -7.126e-09
      -0.578  -7.257e-09    1.54e-12   5.852e-14  -7.259e-09
      -0.568  -7.391e-09   2.631e-12   5.852e-14  -7.394e-09
      -0.558  -7.527e-09   4.433e-12   5.852e-14  -7.531e-09
      -0.548  -7.664e-09   7.391e-12   5.852e-14  -7.671e-09
      -0.538  -7.802e-09    1.22e-11   5.852e-14  -7.814e-09
      -0.528  -7.939e-09   1.988e-11   5.852e-14  -7.959e-09
      -0.518  -8.075e-09   3.185e-11   5.852e-14  -8.107e-09
      -0.508  -8.207e-09   5.064e-11   5.852e-14  -8.258e-09
      -0.498  -8.332e-09   7.981e-11   5.852e-14  -8.411e-09
      -0.488  -8.443e-09   1.244e-10   5.852e-14  -8.568e-09
      -0.478  -8.535e-09   1.919e-10   5.852e-14  -8.727e-09
      -0.468  -8.595e-09   2.939e-10   5.852e-14  -8.889e-09
      -0.458  -8.606e-09   4.483e-10   5.852e-14  -9.055e-09
      -0.448  -8.547e-09   6.759e-10   5.852e-14  -9.223e-09
      -0.438  -8.385e-09    1.01e-09   5.852e-14  -9.394e-09
      -0.428   -8.07e-09   1.499e-09   5.852e-14  -9.569e-09
      -0.418  -7.549e-09   2.198e-09   5.852e-14  -9.747e-09
      -0.408  -6.731e-09   3.197e-09   5.852e-14  -9.928e-09
      -0.398  -5.507e-09   4.605e-09   5.852e-14  -1.011e-08
      -0.388  -3.688e-09   6.613e-09   5.852e-14   -1.03e-08
      -0.378   -7.89e-10   9.703e-09   5.852e-14  -1.049e-08
      -0.368   3.185e-09   1.387e-08   5.852e-14  -1.069e-08
      -0.358   9.028e-09   1.991e-08   5.852e-14  -1.089e-08
      -0.348   1.793e-08   2.902e-08   5.852e-14  -1.109e-08
      -0.338   3.073e-08   4.202e-08   5.852e-14  -1.129e-08
      -0.328   4.866e-08   6.017e-08   5.852e-14   -1.15e-08
      -0.318   7.338e-08    8.51e-08   5.852e-14  -1.172e-08
      -0.308   1.081e-07   1.201e-07   5.852e-14  -1.194e-08
      -0.298   1.565e-07   1.687e-07   5.852e-14  -1.216e-08
      -0.288   2.223e-07   2.346e-07   5.852e-14  -1.238e-08
      -0.278   3.109e-07   3.235e-07   5.852e-14  -1.261e-08
      -0.268   4.294e-07   4.422e-07   5.852e-14  -1.285e-08
      -0.258   5.835e-07   5.965e-07   5.852e-14  -1.309e-08
      -0.248   7.709e-07   7.843e-07   5.852e-14  -1.333e-08
      -0.238   1.024e-06   1.038e-06   5.852e-14  -1.358e-08
      -0.228   1.341e-06   1.355e-06   5.852e-14  -1.383e-08
      -0.218   1.718e-06   1.732e-06   5.852e-14  -1.409e-08
      -0.208   2.183e-06   2.198e-06   5.852e-14  -1.435e-08
      -0.198   2.765e-06    2.78e-06   5.852e-14  -1.462e-08
