#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.792     0.04343        2.15    0.001614   0.0001614
      0.5563      -2.264     0.04343         3.6    0.005445   0.0005445
      0.6532      -2.156     0.04343         4.5    0.006986   0.0006986
      0.7634      -2.077     0.04343         5.8    0.008384   0.0008384
      0.8976      -2.123     0.04343         7.9    0.007536   0.0007536
        1.38     -0.8931     0.04343          24      0.1279     0.01279
           2    -0.06564      0.2026         100      0.8597       0.401
       2.398       0.822      0.1881         250       6.638       2.875
       3.064      0.1997      0.1449        1160       1.584      0.5286
       5.301      -1.738     0.06645       2e+05      0.0183      0.0028
