#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.476     0.04343        2.15     0.03342    0.003342
      0.5563      -1.637     0.04343         3.6     0.02308    0.002308
      0.6532      -1.685     0.04343         4.5     0.02066    0.002066
      0.7634      -1.763     0.04343         5.8     0.01726    0.001726
      0.8976      -1.455     0.04343         7.9     0.03508    0.003508
       1.204     -0.9974     0.04343          16      0.1006     0.01006
        1.38     -0.8199     0.04343          24      0.1514     0.01514
           2      0.6474     0.04343         100        4.44       0.444
       2.204      0.6674     0.09646         160       4.649       1.033
       2.398      0.5314      0.1734         250       3.399       1.357
       5.301      -1.724     0.06664       2e+05      0.0189      0.0029
