#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.6855       0.112   5.751e-06           0       0.112
     -0.6755     0.08878   7.099e-06           0     0.08878
     -0.6655     0.06553   8.897e-06           0     0.06552
     -0.6555     0.04228   1.113e-05           0     0.04227
     -0.6455     0.01903   1.396e-05           0     0.01902
     -0.6355   1.749e-05   1.747e-05           0   1.744e-08
     -0.6255   2.106e-05   2.104e-05           0   1.776e-08
     -0.6155   2.526e-05   2.524e-05           0   1.809e-08
     -0.6055   2.891e-05    2.89e-05           0   1.843e-08
     -0.5955    3.36e-05   3.358e-05           0   1.877e-08
     -0.5855   3.852e-05    3.85e-05           0   1.912e-08
     -0.5755    4.42e-05   4.418e-05           0   1.947e-08
     -0.5655   4.964e-05   4.962e-05           0   1.983e-08
     -0.5555   5.758e-05   5.756e-05           0    2.02e-08
     -0.5455   6.617e-05   6.615e-05           0   2.058e-08
     -0.5355   7.514e-05   7.512e-05           0   2.096e-08
     -0.5255   8.476e-05   8.474e-05           0   2.135e-08
     -0.5155   9.447e-05   9.445e-05           0   2.175e-08
     -0.5055   0.0001044   0.0001044           0   2.215e-08
     -0.4955    0.000115    0.000115           0   2.256e-08
     -0.4855   0.0001267   0.0001267           0   2.298e-08
     -0.4755   0.0001406   0.0001406           0   2.341e-08
     -0.4655   0.0001543   0.0001543           0   2.385e-08
     -0.4555   0.0001699   0.0001698           0   2.429e-08
     -0.4455   0.0001884   0.0001884           0   2.474e-08
     -0.4355   0.0002111   0.0002111           0    2.52e-08
     -0.4255   0.0002321   0.0002321           0   2.567e-08
     -0.4155   0.0002554   0.0002554           0   2.615e-08
     -0.4055   0.0002788   0.0002787           0   2.663e-08
     -0.3955   0.0003028   0.0003028           0   2.713e-08
     -0.3855   0.0003267   0.0003267           0   2.763e-08
     -0.3755   0.0003522   0.0003522           0   2.815e-08
     -0.3655   0.0003795   0.0003794           0   2.867e-08
     -0.3555   0.0004077   0.0004077           0    2.92e-08
     -0.3455   0.0004378   0.0004378           0   2.975e-08
     -0.3355   0.0004701   0.0004701           0    3.03e-08
     -0.3255   0.0005033   0.0005033           0   3.086e-08
     -0.3155    0.000535    0.000535           0   3.144e-08
     -0.3055   0.0005695   0.0005695           0   3.202e-08
     -0.2955   0.0006065   0.0006065           0   3.262e-08
     -0.2855   0.0006442   0.0006442           0   3.322e-08
     -0.2755   0.0006836   0.0006836           0   3.384e-08
     -0.2655   0.0007262   0.0007262           0   3.447e-08
     -0.2555   0.0007747   0.0007747           0   3.511e-08
     -0.2455   0.0008236   0.0008236           0   3.576e-08
     -0.2355   0.0008746   0.0008745           0   3.643e-08
     -0.2255   0.0009298   0.0009297           0    3.71e-08
     -0.2155    0.000984   0.0009839           0   3.779e-08
     -0.2055    0.001041    0.001041           0    3.85e-08
     -0.1955    0.001098    0.001098           0   3.921e-08
     -0.1855    0.001163    0.001163           0   3.994e-08
     -0.1755    0.001268    0.001268           0   4.068e-08
     -0.1655    0.001355    0.001355           0   4.144e-08
     -0.1555    0.001465    0.001465           0   4.221e-08
     -0.1455    0.001617    0.001617           0     4.3e-08
     -0.1355    0.001785    0.001785           0    4.38e-08
     -0.1255    0.001961    0.001961           0   4.461e-08
     -0.1155    0.002141    0.002141           0   4.544e-08
     -0.1055    0.002345    0.002345           0   4.628e-08
    -0.09551    0.002573    0.002573           0   4.714e-08
    -0.08551     0.00281     0.00281           0   4.802e-08
    -0.07551    0.003059    0.003059           0   4.891e-08
    -0.06551     0.00332     0.00332           0   4.982e-08
    -0.05551    0.003574    0.003574           0   5.075e-08
    -0.04551    0.003769    0.003769           0   5.169e-08
    -0.03551     0.00402     0.00402           0   5.265e-08
    -0.02551    0.004254    0.004254           0   5.363e-08
    -0.01551    0.004425    0.004425           0   5.463e-08
   -0.005509    0.004593    0.004593           0   5.565e-08
    0.004491    0.004773    0.004773           0   5.668e-08
     0.01449    0.004961    0.004961           0   5.773e-08
     0.02449    0.005142    0.005142           0   5.881e-08
     0.03449    0.005297    0.005297           0    5.99e-08
     0.04449    0.005465    0.005465           0   6.101e-08
     0.05449    0.005642    0.005642           0   6.215e-08
     0.06449    0.005831    0.005831           0    6.33e-08
     0.07449    0.006046    0.006046           0   6.448e-08
     0.08449    0.006263    0.006263           0   6.568e-08
     0.09449    0.006463    0.006463           0    6.69e-08
      0.1045    0.006665    0.006665           0   6.814e-08
      0.1145    0.006888    0.006888           0   6.941e-08
      0.1245    0.007124    0.007124           0    7.07e-08
      0.1345    0.007347    0.007347           0   7.202e-08
      0.1445    0.007577    0.007577           0   7.335e-08
      0.1545    0.007804    0.007804           0   7.472e-08
      0.1645    0.008049    0.008049           0   7.611e-08
      0.1745     0.00827     0.00827           0   7.752e-08
      0.1845    0.008558    0.008558           0   7.896e-08
      0.1945    0.008848    0.008848           0   8.043e-08
      0.2045    0.009158    0.009158           0   8.193e-08
      0.2145    0.009455    0.009455           0   8.345e-08
      0.2245    0.009714    0.009714           0     8.5e-08
      0.2345     0.01004     0.01004           0   8.658e-08
      0.2445     0.01037     0.01037           0   8.819e-08
      0.2545     0.01067     0.01067           0   8.983e-08
      0.2645     0.01099     0.01099           0    9.15e-08
      0.2745     0.01132     0.01132           0    9.32e-08
      0.2845     0.01159     0.01159           0   9.494e-08
      0.2945     0.01192      0.0119           0   1.773e-05
      0.3045     0.01227     0.01223           0   4.643e-05
      0.3145     0.01253     0.01246           0   7.289e-05
      0.3245     0.01279     0.01269           0   9.859e-05
      0.3345     0.01303      0.0129           0   0.0001252
      0.3445     0.01327     0.01312           0   0.0001527
      0.3545     0.01358      0.0134           0   0.0001771
      0.3645     0.01382     0.01362           0   0.0001958
      0.3745     0.01406     0.01385           0   0.0002089
      0.3845      0.0143     0.01409           0   0.0002157
      0.3945     0.01447     0.01425           0   0.0002124
      0.4045     0.01466     0.01445           0   0.0002123
      0.4145     0.01493     0.01471           0   0.0002178
      0.4245     0.01516     0.01494           0   0.0002256
      0.4345     0.01546     0.01523           0   0.0002339
      0.4445     0.01572     0.01548           0   0.0002417
      0.4545       0.016     0.01575           0   0.0002475
      0.4645     0.01629     0.01604           0   0.0002497
      0.4745     0.01664     0.01639           0   0.0002484
      0.4845     0.01696     0.01671           0   0.0002475
      0.4945     0.01724       0.017           0   0.0002494
      0.5045     0.01742     0.01717           0   0.0002538
      0.5145     0.01757     0.01731           0    0.000259
      0.5245     0.01783     0.01757           0   0.0002647
      0.5345     0.01795     0.01768           0   0.0002725
      0.5445     0.01807     0.01779           0    0.000283
      0.5545     0.01811     0.01782           0   0.0002956
