#      _xxWS        ftot       firac        fagn        fsfr
#
       -0.91      0.5872     0.04354           0      0.5437
        -0.9      0.4769     0.04553           0      0.4314
       -0.89      0.3676     0.04852           0       0.319
       -0.88      0.2585      0.0518           0      0.2067
       -0.87      0.1501     0.05567           0     0.09445
       -0.86     0.05986     0.05986           0  -8.369e-08
       -0.85     0.06219     0.06219           0  -8.524e-08
       -0.84     0.06456     0.06456           0  -8.683e-08
       -0.83     0.06417     0.06417           0  -8.844e-08
       -0.82     0.06496     0.06496           0  -9.009e-08
       -0.81     0.06508     0.06508           0  -9.176e-08
        -0.8     0.06547     0.06547           0  -9.347e-08
       -0.79     0.06463     0.06463           0  -9.521e-08
       -0.78      0.0661      0.0661           0  -9.698e-08
       -0.77     0.06717     0.06717           0  -9.878e-08
       -0.76     0.06765     0.06765           0  -1.006e-07
       -0.75     0.06785     0.06785           0  -1.025e-07
       -0.74     0.06742     0.06742           0  -1.044e-07
       -0.73     0.06659     0.06659           0  -1.063e-07
       -0.72     0.06577     0.06577           0  -1.083e-07
       -0.71     0.06508     0.06508           0  -1.103e-07
        -0.7     0.06505     0.06505           0  -1.124e-07
       -0.69     0.06443     0.06443           0  -1.145e-07
       -0.68     0.06418     0.06418           0  -1.166e-07
       -0.67     0.06457     0.06457           0  -1.188e-07
       -0.66     0.06576     0.06577           0   -1.21e-07
       -0.65     0.06586     0.06586           0  -1.232e-07
       -0.64     0.06615     0.06615           0  -1.255e-07
       -0.63     0.06604     0.06604           0  -1.278e-07
       -0.62     0.06576     0.06576           0  -1.302e-07
       -0.61     0.06516     0.06516           0  -1.326e-07
        -0.6     0.06463     0.06463           0  -1.351e-07
       -0.59      0.0642      0.0642           0  -1.376e-07
       -0.58     0.06371     0.06371           0  -1.402e-07
       -0.57     0.06331     0.06331           0  -1.428e-07
       -0.56     0.06301     0.06301           0  -1.454e-07
       -0.55     0.06265     0.06265           0  -1.481e-07
       -0.54     0.06194     0.06194           0  -1.509e-07
       -0.53     0.06143     0.06143           0  -1.537e-07
       -0.52     0.06104     0.06104           0  -1.566e-07
       -0.51      0.0606      0.0606           0  -1.595e-07
        -0.5      0.0602      0.0602           0  -1.624e-07
       -0.49     0.05995     0.05995           0  -1.654e-07
       -0.48     0.06004     0.06004           0  -1.685e-07
       -0.47     0.06001     0.06001           0  -1.717e-07
       -0.46        0.06        0.06           0  -1.748e-07
       -0.45     0.06014     0.06014           0  -1.781e-07
       -0.44     0.06009     0.06009           0  -1.814e-07
       -0.43     0.06009     0.06009           0  -1.848e-07
       -0.42     0.06001     0.06001           0  -1.882e-07
       -0.41     0.06024     0.06024           0  -1.917e-07
        -0.4     0.06229     0.06229           0  -1.953e-07
       -0.39     0.06327     0.06327           0  -1.989e-07
       -0.38     0.06502     0.06502           0  -2.026e-07
       -0.37     0.06836     0.06836           0  -2.064e-07
       -0.36     0.07195     0.07195           0  -2.102e-07
       -0.35     0.07542     0.07542           0  -2.141e-07
       -0.34     0.07865     0.07865           0  -2.181e-07
       -0.33     0.08238     0.08238           0  -2.222e-07
       -0.32     0.08653     0.08653           0  -2.263e-07
       -0.31     0.09057     0.09057           0  -2.305e-07
        -0.3     0.09457     0.09457           0  -2.348e-07
       -0.29     0.09854     0.09854           0  -2.391e-07
       -0.28      0.1019      0.1019           0  -2.436e-07
       -0.27      0.1034      0.1034           0  -2.481e-07
       -0.26      0.1062      0.1062           0  -2.527e-07
       -0.25      0.1082      0.1082           0  -2.574e-07
       -0.24      0.1086      0.1086           0  -2.622e-07
       -0.23      0.1088      0.1088           0  -2.671e-07
       -0.22      0.1092      0.1092           0  -2.721e-07
       -0.21      0.1097      0.1097           0  -2.771e-07
        -0.2        0.11        0.11           0  -2.823e-07
       -0.19      0.1097      0.1097           0  -2.875e-07
