#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.668     0.04343        2.15     0.02148    0.002148
      0.5563      -1.484     0.04343         3.6     0.03284    0.003284
      0.6532      -1.615     0.04343         4.5     0.02424    0.002424
      0.7634      -1.585     0.04343         5.8       0.026      0.0026
      0.8976      -1.697     0.04343         7.9     0.02011    0.002011
       1.204     -0.7385     0.04343          16      0.1826     0.01826
        1.38     -0.6639     0.04343          24      0.2168     0.02168
           2      0.6051      0.0582         100       4.028      0.5398
       2.204      0.8197      0.0951         160       6.602       1.446
       2.398      0.9859      0.1205         250       9.679       2.686
       5.301      -1.908      0.1012       2e+05     0.01236     0.00288
