#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.396     0.04343        2.15     0.04018    0.004018
      0.5563      -1.152     0.04343         3.6     0.07054    0.007054
      0.6532      -1.178     0.04343         4.5     0.06638    0.006638
      0.7634      -1.312     0.04343         5.8     0.04879    0.004879
      0.8976       -1.37     0.04343         7.9     0.04263    0.004263
       1.204     -0.8022     0.04343          16      0.1577     0.01577
        1.38     -0.9944     0.04343          24      0.1013     0.01013
           2      0.8904     0.04343         100        7.77       0.777
       2.204       1.199     0.04343         160       15.79       1.579
       2.398       1.124     0.05461         250       13.32       1.675
       5.301       -1.34     0.04343       2e+05      0.0457     0.00457
