#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.604     0.04343        2.15      0.2489     0.02489
      0.5563     -0.7503     0.04343         3.6      0.1777     0.01777
      0.6532     -0.8941     0.04343         4.5      0.1276     0.01276
      0.7634     -0.9158     0.04343         5.8      0.1214     0.01214
      0.8976      -1.051     0.04343         7.9     0.08898    0.008898
       1.204     -0.5071     0.04343          16      0.3111     0.03111
        1.38      -0.469     0.04343          24      0.3396     0.03396
           2      0.8655     0.04343         100       7.337      0.7337
       2.204       1.334     0.04343         160       21.57       2.157
       2.398       1.199     0.05034         250       15.82       1.834
       2.544        0.95      0.1457         350       8.913        2.99
       5.301      -1.419     0.06383       2e+05      0.0381      0.0056
