#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.768     0.04343        2.15     0.01706    0.001706
      0.5563      -1.611     0.04343         3.6     0.02451    0.002451
      0.6532      -1.755     0.04343         4.5     0.01756    0.001756
      0.7634      -1.804     0.04343         5.8     0.01572    0.001572
      0.8976       -1.86     0.04343         7.9     0.01379    0.001379
       1.204      -1.014     0.04343          16     0.09685    0.009685
        1.38     -0.8623     0.04343          24      0.1373     0.01373
           2      0.2925     0.07852         100       1.961      0.3546
       2.204      0.5346      0.1078         160       3.425      0.8499
       2.398      0.7621      0.1224         250       5.783        1.63
       5.301      -2.004      0.1166       2e+05    0.009913    0.002661
