#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.852     0.04343        2.15      0.1406     0.01406
      0.5563      -1.077     0.04343         3.6     0.08369    0.008369
      0.6532      -1.221     0.04343         4.5     0.06005    0.006005
      0.7634       -1.24     0.04343         5.8     0.05756    0.005756
      0.8976     -0.4082     0.04343         7.9      0.3907     0.03907
       1.204     -0.5113     0.04343          16      0.3081     0.03081
        1.38     -0.3418     0.04343          24      0.4552     0.04552
           2       1.127     0.04343         100       13.41       1.341
       2.204       1.194     0.04343         160       15.62       1.562
       2.398      0.7012      0.1499         250       5.026       1.734
       5.301      -1.288     0.05819       2e+05      0.0515      0.0069
