#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.96     0.04343        2.15     0.01096    0.001096
      0.5563      -1.492     0.04343         3.6      0.0322     0.00322
      0.6532      -1.547     0.04343         4.5     0.02835    0.002835
      0.7634      -1.668     0.04343         5.8      0.0215     0.00215
      0.8976       -1.61     0.04343         7.9     0.02457    0.002457
       1.204     -0.9252     0.04343          16      0.1188     0.01188
        1.38      -0.699     0.04343          24         0.2        0.02
           2      0.4058     0.06135         100       2.545      0.3596
       2.204      0.4394      0.1613         160       2.751       1.021
       2.398      0.7168      0.1758         250        5.21       2.109
       5.301      -2.284      0.2055       2e+05    0.005202    0.002461
