#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.744     0.04343        2.15     0.01803    0.001803
      0.5563      -1.514     0.04343         3.6     0.03061    0.003061
      0.6532      -1.558     0.04343         4.5     0.02764    0.002764
      0.7634      -1.691     0.04343         5.8     0.02037    0.002037
      0.8976      -1.673     0.04343         7.9     0.02124    0.002124
       1.204     -0.7713     0.04343          16      0.1693     0.01693
        1.38     -0.8362     0.04656          24      0.1458     0.01563
           2      0.5494     0.04433         100       3.543      0.3616
       2.204       0.931     0.05945         160        8.53       1.168
       2.398       1.102      0.0582         250       12.65       1.695
       2.544      0.9652     0.08998         350        9.23       1.912
       2.699      0.9665      0.1109         500       9.258       2.365
       5.301      -1.895     0.09791       2e+05     0.01273     0.00287
