#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.92     0.04343        2.15     0.01202    0.001202
      0.5563      -1.842     0.04343         3.6     0.01439    0.001439
      0.6532      -1.862     0.04343         4.5     0.01373    0.001373
      0.7634      -1.969     0.04343         5.8     0.01074    0.001074
      0.8976      -1.984     0.04343         7.9     0.01038    0.001038
       1.204      -1.104     0.04343          16     0.07864    0.007864
        1.38      -1.217     0.04343          24     0.06062    0.006062
           2     -0.1048      0.1728         100      0.7856      0.3125
       2.204      0.2893      0.1781         160       1.947      0.7982
       5.301      -2.159      0.1905       2e+05    0.006934    0.003042
