#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.44     0.04343        2.15     0.03631    0.003631
      0.5563      -1.264     0.04343         3.6     0.05442    0.005442
      0.6532      -1.378     0.04343         4.5     0.04189    0.004189
      0.7634      -1.433     0.04343         5.8     0.03688    0.003688
      0.8976      -1.533     0.04343         7.9     0.02932    0.002932
        1.38     -0.6751     0.04343          24      0.2113     0.02113
           2      0.4845     0.06216         100       3.052      0.4368
       2.204      0.6266      0.1189         160       4.232       1.159
       2.398      0.9031      0.0701         250           8       1.291
       5.301      -1.945      0.1066       2e+05     0.01134    0.002783
