#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.26     0.04343        2.15     0.05495    0.005495
      0.5563      -1.373     0.04343         3.6      0.0424     0.00424
      0.6532      -1.408     0.04343         4.5     0.03912    0.003912
      0.7634      -1.445     0.04343         5.8     0.03586    0.003586
      0.8976      -1.109     0.04343         7.9     0.07775    0.007775
       1.204     -0.6511     0.04343          16      0.2233     0.02233
        1.38     -0.5941     0.04343          24      0.2546     0.02546
           2      0.8457     0.04343         100       7.009      0.7009
       2.204       1.062     0.04343         160       11.54       1.154
       2.398      0.8348     0.09367         250       6.835       1.474
       5.301      -1.379     0.09351       2e+05      0.0418       0.009
