#      _xxWS        ftot       firac        fagn        fsfr
#
     -0.8147     0.03048   7.028e-06           0     0.03047
     -0.8047     0.02414   8.676e-06           0     0.02413
     -0.7947     0.01781   1.087e-05           0      0.0178
     -0.7847     0.01147    1.36e-05           0     0.01146
     -0.7747    0.005143   1.707e-05           0    0.005126
     -0.7647   2.135e-05   2.135e-05           0  -1.587e-09
     -0.7547   2.571e-05   2.571e-05           0  -1.617e-09
     -0.7447   3.084e-05   3.084e-05           0  -1.647e-09
     -0.7347   3.531e-05   3.531e-05           0  -1.677e-09
     -0.7247   4.103e-05   4.103e-05           0  -1.709e-09
     -0.7147   4.705e-05   4.705e-05           0   -1.74e-09
     -0.7047     5.4e-05     5.4e-05           0  -1.773e-09
     -0.6947   6.063e-05   6.064e-05           0  -1.806e-09
     -0.6847   7.034e-05   7.034e-05           0  -1.839e-09
     -0.6747   8.083e-05   8.084e-05           0  -1.873e-09
     -0.6647    9.18e-05    9.18e-05           0  -1.908e-09
     -0.6547   0.0001036   0.0001036           0  -1.944e-09
     -0.6447   0.0001154   0.0001154           0   -1.98e-09
     -0.6347   0.0001275   0.0001275           0  -2.017e-09
     -0.6247   0.0001406   0.0001406           0  -2.054e-09
     -0.6147   0.0001548   0.0001548           0  -2.092e-09
     -0.6047   0.0001718   0.0001718           0  -2.131e-09
     -0.5947   0.0001885   0.0001885           0  -2.171e-09
     -0.5847   0.0002076   0.0002076           0  -2.211e-09
     -0.5747   0.0002303   0.0002303           0  -2.252e-09
     -0.5647    0.000258    0.000258           0  -2.294e-09
     -0.5547   0.0002837   0.0002837           0  -2.337e-09
     -0.5447   0.0003121   0.0003121           0   -2.38e-09
     -0.5347   0.0003406   0.0003406           0  -2.425e-09
     -0.5247     0.00037     0.00037           0   -2.47e-09
     -0.5147   0.0003993   0.0003993           0  -2.516e-09
     -0.5047   0.0004304   0.0004304           0  -2.562e-09
     -0.4947   0.0004637   0.0004637           0   -2.61e-09
     -0.4847   0.0004982   0.0004982           0  -2.659e-09
     -0.4747    0.000535    0.000535           0  -2.708e-09
     -0.4647   0.0005745   0.0005745           0  -2.758e-09
     -0.4547   0.0006151   0.0006151           0   -2.81e-09
     -0.4447   0.0006538   0.0006538           0  -2.862e-09
     -0.4347    0.000696    0.000696           0  -2.915e-09
     -0.4247   0.0007411   0.0007411           0  -2.969e-09
     -0.4147   0.0007872   0.0007872           0  -3.024e-09
     -0.4047   0.0008354   0.0008354           0  -3.081e-09
     -0.3947   0.0008874   0.0008874           0  -3.138e-09
     -0.3847   0.0009467   0.0009467           0  -3.196e-09
     -0.3747    0.001007    0.001007           0  -3.256e-09
     -0.3647    0.001069    0.001069           0  -3.316e-09
     -0.3547    0.001136    0.001136           0  -3.378e-09
     -0.3447    0.001202    0.001202           0  -3.441e-09
     -0.3347    0.001272    0.001272           0  -3.505e-09
     -0.3247    0.001342    0.001342           0   -3.57e-09
     -0.3147    0.001422    0.001422           0  -3.636e-09
     -0.3047    0.001549    0.001549           0  -3.704e-09
     -0.2947    0.001656    0.001656           0  -3.773e-09
     -0.2847     0.00179     0.00179           0  -3.843e-09
     -0.2747    0.001976    0.001976           0  -3.914e-09
     -0.2647    0.002182    0.002182           0  -3.987e-09
     -0.2547    0.002397    0.002397           0  -4.061e-09
     -0.2447    0.002616    0.002616           0  -4.137e-09
     -0.2347    0.002865    0.002865           0  -4.213e-09
     -0.2247    0.003144    0.003144           0  -4.292e-09
     -0.2147    0.003434    0.003434           0  -4.372e-09
     -0.2047    0.003739    0.003739           0  -4.453e-09
     -0.1947    0.004057    0.004057           0  -4.536e-09
     -0.1847    0.004368    0.004368           0   -4.62e-09
     -0.1747    0.004606    0.004606           0  -4.706e-09
     -0.1647    0.004913    0.004913           0  -4.793e-09
     -0.1547    0.005198    0.005198           0  -4.882e-09
     -0.1447    0.005408    0.005408           0  -4.973e-09
     -0.1347    0.005613    0.005613           0  -5.066e-09
     -0.1247    0.005834    0.005834           0   -5.16e-09
     -0.1147    0.006063    0.006063           0  -5.256e-09
     -0.1047    0.006285    0.006285           0  -5.354e-09
    -0.09475    0.006474    0.006474           0  -5.453e-09
    -0.08475    0.006679    0.006679           0  -5.554e-09
    -0.07475    0.006895    0.006895           0  -5.658e-09
    -0.06475    0.007126    0.007126           0  -5.763e-09
    -0.05475    0.007388    0.007388           0   -5.87e-09
    -0.04475    0.007654    0.007654           0  -5.979e-09
    -0.03475    0.007899    0.007899           0   -6.09e-09
    -0.02475    0.008145    0.008145           0  -6.204e-09
    -0.01475    0.008418    0.008418           0  -6.319e-09
   -0.004749    0.008707    0.008707           0  -6.436e-09
    0.005251    0.008979    0.008979           0  -6.556e-09
     0.01525     0.00926     0.00926           0  -6.678e-09
     0.02525    0.009537    0.009537           0  -6.802e-09
     0.03525    0.009836    0.009836           0  -6.928e-09
     0.04525     0.01011     0.01011           0  -7.057e-09
     0.05525     0.01046     0.01046           0  -7.188e-09
     0.06525     0.01081     0.01081           0  -7.322e-09
     0.07525     0.01119     0.01119           0  -7.458e-09
     0.08525     0.01156     0.01156           0  -7.597e-09
     0.09525     0.01187     0.01187           0  -7.738e-09
      0.1053     0.01227     0.01227           0  -7.882e-09
      0.1153     0.01267     0.01267           0  -8.029e-09
      0.1253     0.01303     0.01303           0  -8.178e-09
      0.1353     0.01342     0.01342           0   -8.33e-09
      0.1453     0.01384     0.01384           0  -8.485e-09
      0.1553     0.01416     0.01416           0  -8.642e-09
      0.1653     0.01455     0.01454           0   4.973e-06
      0.1753     0.01495     0.01494           0   1.317e-05
      0.1853     0.01525     0.01523           0   2.073e-05
      0.1953     0.01554     0.01551           0   2.808e-05
      0.2053      0.0158     0.01577           0   3.567e-05
      0.2153     0.01608     0.01603           0   4.352e-05
      0.2253     0.01643     0.01638           0   5.049e-05
      0.2353      0.0167     0.01665           0   5.583e-05
      0.2453     0.01698     0.01692           0   5.956e-05
      0.2553     0.01727     0.01721           0   6.152e-05
      0.2653     0.01748     0.01742           0   6.058e-05
      0.2753     0.01772     0.01766           0   6.053e-05
      0.2853     0.01804     0.01797           0   6.212e-05
      0.2953     0.01832     0.01826           0   6.433e-05
      0.3053     0.01868     0.01861           0   6.672e-05
      0.3153     0.01899     0.01892           0   6.893e-05
      0.3253     0.01932     0.01925           0   7.059e-05
      0.3353     0.01968      0.0196           0   7.122e-05
      0.3453      0.0201     0.02003           0   7.085e-05
      0.3553     0.02049     0.02042           0   7.058e-05
      0.3653     0.02084     0.02077           0   7.114e-05
      0.3753     0.02105     0.02098           0   7.237e-05
      0.3853     0.02123     0.02116           0   7.388e-05
      0.3953     0.02155     0.02147           0    7.55e-05
      0.4053     0.02168      0.0216           0   7.773e-05
      0.4153     0.02182     0.02174           0   8.072e-05
      0.4253     0.02186     0.02178           0   8.431e-05
      0.4353     0.02183     0.02175           0   8.835e-05
      0.4453     0.02177     0.02168           0   9.277e-05
      0.4553     0.02158     0.02149           0   9.752e-05
      0.4653     0.02134     0.02124           0   0.0001026
      0.4753     0.02085     0.02075           0    0.000108
      0.4853     0.02042      0.0203           0   0.0001137
      0.4953     0.01997     0.01985           0   0.0001199
      0.5053     0.01939     0.01926           0   0.0001266
      0.5153      0.0187     0.01857           0   0.0001341
      0.5253     0.01801     0.01787           0   0.0001424
      0.5353     0.01755      0.0174           0   0.0001508
      0.5453     0.01701     0.01685           0   0.0001593
      0.5553     0.01662     0.01645           0   0.0001679
      0.5653     0.01618     0.01601           0    0.000177
      0.5753     0.01574     0.01555           0   0.0001868
      0.5853     0.01525     0.01505           0   0.0001979
      0.5953     0.01471      0.0145           0   0.0002111
      0.6053     0.01432     0.01409           0   0.0002289
      0.6153     0.01388     0.01362           0   0.0002608
      0.6253      0.0135     0.01314           0   0.0003598
      0.6353     0.01427     0.01291           0    0.001369
      0.6453     0.01428     0.01282           0    0.001462
      0.6553     0.01417     0.01268           0    0.001494
      0.6653     0.01391      0.0124           0    0.001516
      0.6753     0.01364     0.01211           0    0.001534
      0.6853     0.01323     0.01168           0     0.00155
      0.6953     0.01277      0.0112           0    0.001566
      0.7053     0.01237     0.01078           0    0.001581
      0.7153     0.01209      0.0105           0    0.001596
      0.7253     0.01188     0.01027           0    0.001609
      0.7353     0.01168     0.01006           0     0.00162
      0.7453     0.01151    0.009893           0    0.001618
      0.7553     0.01119    0.009636           0    0.001551
      0.7653    0.009927    0.009351           0   0.0005759
      0.7753    0.009507    0.008987           0   0.0005207
      0.7853    0.009104    0.008574           0   0.0005298
      0.7953     0.00877    0.008216           0   0.0005541
      0.8053    0.008462    0.007873           0   0.0005887
      0.8153    0.008213    0.007578           0   0.0006355
      0.8253    0.008027     0.00732           0   0.0007069
      0.8353    0.007926    0.007074           0   0.0008518
      0.8453    0.007791     0.00682           0   0.0009709
      0.8553    0.007652    0.006556           0    0.001096
      0.8653    0.007603    0.006284           0    0.001319
      0.8753    0.007597    0.005983           0    0.001614
      0.8853    0.007668    0.005779           0    0.001889
      0.8953    0.007991    0.005595           0    0.002396
      0.9053    0.009646     0.00545           0    0.004196
      0.9153      0.0109    0.005296           0    0.005608
      0.9253      0.0114    0.005138           0    0.006261
      0.9353     0.01189    0.004981           0    0.006905
      0.9453     0.01243    0.004833           0    0.007595
      0.9553     0.01296    0.004684           0    0.008272
      0.9653     0.01357    0.004534           0     0.00904
      0.9753     0.01461    0.004392           0     0.01022
      0.9853     0.01642    0.004242           0     0.01218
      0.9953     0.01964    0.004093           0     0.01555
       1.005     0.02285     0.00395           0      0.0189
       1.015     0.02542    0.003803           0     0.02162
       1.025     0.02657    0.003661           0     0.02291
       1.035     0.02611    0.003521           0     0.02259
       1.045     0.02634    0.003393           0     0.02295
       1.055     0.02719    0.003273           0     0.02391
       1.065     0.02735    0.003167           0     0.02418
       1.075     0.02724    0.003059           0     0.02418
       1.085     0.02706    0.002962           0      0.0241
       1.095     0.02671    0.002869           0     0.02384
       1.105     0.02596    0.002777           0     0.02318
       1.115     0.02445    0.002689           0     0.02176
       1.125     0.02148    0.002599           0     0.01888
       1.135     0.01852    0.002506           0     0.01601
       1.145     0.01638    0.002411           0     0.01397
       1.155     0.01591    0.002316           0     0.01359
       1.165     0.01905    0.002222           0     0.01683
       1.175     0.02006    0.002126           0     0.01793
       1.185     0.02031    0.002029           0     0.01828
       1.195     0.02162    0.001925           0      0.0197
       1.205     0.02298    0.001826           0     0.02116
       1.215     0.02526    0.001723           0     0.02354
       1.225     0.02669     0.00162           0     0.02507
       1.235     0.02769    0.001518           0     0.02618
       1.245     0.02883    0.001418           0     0.02741
       1.255     0.02961    0.001325           0     0.02829
       1.265     0.03035    0.001238           0     0.02912
       1.275     0.03082    0.001158           0     0.02966
       1.285     0.03081    0.001083           0     0.02973
       1.295     0.02757    0.001014           0     0.02656
       1.305     0.02628   0.0009512           0     0.02533
       1.315     0.02605    0.000893           0     0.02516
       1.325     0.02571   0.0008397           0     0.02487
       1.335     0.02598    0.000791           0     0.02519
       1.345     0.02559   0.0007466           0     0.02484
       1.355     0.02618   0.0007062           0     0.02547
       1.365     0.02693   0.0006695           0     0.02626
       1.375     0.02742   0.0006362           0     0.02679
       1.385     0.02829   0.0006061           0     0.02768
       1.395     0.02923   0.0005788           0     0.02866
       1.405     0.03028   0.0005541           0     0.02973
       1.415     0.03138   0.0005315           0     0.03085
       1.425     0.03249    0.000511           0     0.03198
       1.435     0.03359    0.000492           0     0.03309
       1.445     0.03462   0.0004745           0     0.03415
       1.455     0.03552   0.0004582           0     0.03506
       1.465     0.03609   0.0004428           0     0.03565
       1.475     0.03662   0.0004281           0      0.0362
       1.485      0.0372   0.0004141           0     0.03679
       1.495     0.03824   0.0004006           0     0.03784
       1.505     0.03959   0.0003874           0      0.0392
       1.515     0.04112   0.0003744           0     0.04074
       1.525     0.04279   0.0003617           0     0.04243
       1.535     0.04479   0.0003491           0     0.04444
       1.545     0.04706   0.0003367           0     0.04673
       1.555     0.04964   0.0003244           0     0.04932
       1.565     0.05256   0.0003123           0     0.05224
       1.575     0.05583   0.0003004           0     0.05553
       1.585      0.0595   0.0002886           0     0.05921
       1.595     0.06359    0.000277           0     0.06332
       1.605     0.06814   0.0002657           0     0.06787
       1.615     0.07315   0.0002545           0      0.0729
       1.625     0.07863   0.0002436           0     0.07839
       1.635     0.08459   0.0002329           0     0.08436
       1.645     0.09103   0.0002225           0      0.0908
       1.655     0.09792   0.0002123           0     0.09771
       1.665      0.1053   0.0002024           0      0.1051
       1.675       0.113   0.0001928           0      0.1128
       1.685      0.1212   0.0001834           0       0.121
       1.695      0.1298   0.0001744           0      0.1296
       1.705      0.1388   0.0001657           0      0.1386
       1.715      0.1481   0.0001573           0       0.148
       1.725      0.1578   0.0001493           0      0.1577
       1.735      0.1679   0.0001416           0      0.1678
       1.745      0.1784   0.0001343           0      0.1783
       1.755      0.1893   0.0001273           0      0.1892
       1.765      0.2007   0.0001207           0      0.2006
       1.775      0.2125   0.0001144           0      0.2124
       1.785      0.2249   0.0001085           0      0.2248
       1.795      0.2379    0.000103           0      0.2378
       1.805      0.2515   9.777e-05           0      0.2514
       1.815      0.2657   9.289e-05           0      0.2656
       1.825      0.2807   8.834e-05           0      0.2806
       1.835      0.2964   8.409e-05           0      0.2963
       1.845      0.3128   8.012e-05           0      0.3127
       1.855        0.33   7.642e-05           0      0.3299
       1.865       0.348   7.297e-05           0      0.3479
       1.875      0.3667   6.974e-05           0      0.3666
       1.885      0.3861   6.671e-05           0       0.386
       1.895      0.4062   6.386e-05           0      0.4061
       1.905       0.427   6.118e-05           0      0.4269
       1.915      0.4483   5.863e-05           0      0.4482
       1.925      0.4701   5.621e-05           0      0.4701
