#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.392     0.04343        2.15     0.04055    0.004055
      0.5563      -1.413     0.04343         3.6     0.03867    0.003867
      0.6532       -1.56     0.04343         4.5     0.02757    0.002757
      0.7634       -1.59     0.04343         5.8      0.0257     0.00257
      0.8976      -1.603     0.04343         7.9     0.02493    0.002493
       1.204     -0.9578     0.04343          16      0.1102     0.01102
        1.38     -0.9492     0.04343          24      0.1124     0.01124
           2      0.2857      0.0831         100        1.93      0.3694
       2.204       0.776     0.05805         160        5.97       0.798
       5.301      -1.712      0.1298       2e+05      0.0194      0.0058
