#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324        -2.4     0.04343        2.15    0.003981   0.0003981
      0.5563      -1.906     0.04343         3.6     0.01243    0.001243
      0.6532      -1.739     0.04343         4.5     0.01824    0.001824
      0.7634       -1.53     0.04343         5.8     0.02949    0.002949
      0.8976      -1.363     0.04343         7.9     0.04336    0.004336
       1.204      -1.326     0.07922          16     0.04725    0.008619
        1.38     -0.6621     0.04343          24      0.2177     0.02177
           2       0.603     0.06551         100       4.008      0.6046
       2.204       1.057     0.08172         160        11.4       2.145
       2.398       1.069      0.2147         250       11.73         5.8
       2.544       1.155      0.1538         350       14.28       5.055
       5.301       -1.41     0.04343       2e+05      0.0389     0.00389
