#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.956     0.04343        2.15      0.1107     0.01107
      0.5563      -1.236     0.04343         3.6     0.05809    0.005809
      0.6532      -1.307     0.04343         4.5     0.04932    0.004932
      0.7634      -1.419     0.04343         5.8      0.0381     0.00381
      0.8976     -0.6678     0.04343         7.9      0.2149     0.02149
       1.204     -0.6075     0.04343          16      0.2469     0.02469
        1.38     -0.6073     0.04343          24       0.247      0.0247
           2      0.8006     0.04343         100       6.319      0.6319
       2.204       1.022     0.04343         160       10.52       1.052
       2.398      0.6139      0.1698         250        4.11       1.607
       5.301      -1.686      0.1223       2e+05      0.0206      0.0058
