#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.316     0.04343        2.15     0.04831    0.004831
      0.5563      -1.183     0.04343         3.6     0.06564    0.006564
      0.6532      -1.304     0.04343         4.5     0.04963    0.004963
      0.7634      -1.321     0.04343         5.8     0.04775    0.004775
      0.8976      -1.395     0.04343         7.9     0.04025    0.004025
       1.204     -0.3834     0.04343          16      0.4136     0.04136
        1.38     -0.3347     0.04343          24      0.4627     0.04627
           2      0.7515     0.04343         100       5.643      0.5643
       2.204        1.13     0.04343         160        13.5        1.35
       2.398       1.267     0.09221         250       18.47       3.922
       5.301      -1.484     0.04343       2e+05      0.0328     0.00328
