#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.32     0.04343        2.15     0.04786    0.004786
      0.5563      -1.285     0.04343         3.6     0.05189    0.005189
      0.6532      -1.416     0.04343         4.5     0.03838    0.003838
      0.7634       -1.38     0.04343         5.8     0.04167    0.004167
      0.8976      -1.413     0.04343         7.9     0.03863    0.003863
       1.204     -0.7706     0.04343          16      0.1696     0.01696
        1.38     -0.7361     0.04343          24      0.1836     0.01836
           2       0.599     0.04343         100       3.972      0.3972
       2.204      0.9877     0.05518         160        9.72       1.235
       2.398      0.8358      0.1369         250       6.852       2.159
       5.301      -1.495     0.08414       2e+05       0.032      0.0062
