#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.896     0.04343        2.15      0.1271     0.01271
      0.5563      -1.131     0.04343         3.6     0.07389    0.007389
      0.6532      -1.216     0.04343         4.5     0.06079    0.006079
      0.7634      -1.301     0.04343         5.8     0.05005    0.005005
      0.8976      -1.081     0.04343         7.9     0.08302    0.008302
       1.204     -0.6834     0.04343          16      0.2073     0.02073
        1.38     -0.5906     0.04343          24      0.2567     0.02567
           2       0.722     0.04343         100       5.273      0.5273
       2.204      0.9907     0.04343         160       9.787      0.9787
       2.398      0.9852     0.04725         250       9.664       1.051
       2.544      0.6544      0.2083         350       4.513       2.164
       5.301      -1.658      0.1263       2e+05       0.022      0.0064
