#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.224     0.04343        2.15      0.0597     0.00597
      0.5563       -1.12     0.04343         3.6      0.0758     0.00758
      0.6532       -1.27     0.04343         4.5     0.05369    0.005369
      0.7634      -1.282     0.04343         5.8     0.05223    0.005223
      0.8976      -1.239     0.04343         7.9     0.05769    0.005769
       1.204     -0.5553     0.04343          16      0.2784     0.02784
        1.38     -0.3185     0.04343          24      0.4803     0.04803
           2      0.4935     0.04383         100       3.115      0.3143
       2.204      0.8027     0.05343         160        6.35      0.7812
       2.398      0.9139     0.09246         250       8.202       1.746
       2.544      0.7202      0.1816         350        5.25       2.195
