#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -0.512     0.04343        2.15      0.3076     0.03076
      0.5563     -0.8523     0.04343         3.6      0.1405     0.01405
      0.6532     -0.8914     0.04343         4.5      0.1284     0.01284
      0.7634     -0.9905     0.04343         5.8      0.1022     0.01022
      0.8976     -0.6741     0.04343         7.9      0.2118     0.02118
       1.204     -0.2437     0.04343          16      0.5706     0.05706
        1.38     -0.1359     0.04343          24      0.7313     0.07313
           2       1.212     0.04343         100        16.3        1.63
       2.204       1.433     0.04343         160       27.08       2.708
       2.398       1.416     0.04343         250       26.05       2.605
       2.544       1.129     0.06781         350       13.45         2.1
       2.699      0.8334      0.1584         500       6.814       2.486
       5.301      -1.192     0.04728       2e+05      0.0643       0.007
