#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -1.156     0.04343        2.15     0.06982    0.006982
      0.5563      -1.094     0.04343         3.6     0.08052    0.008052
      0.6532      -1.262     0.04343         4.5     0.05476    0.005476
      0.7634      -1.261     0.04343         5.8     0.05483    0.005483
      0.8976      -1.379     0.04343         7.9     0.04177    0.004177
       1.204     -0.4114     0.04343          16      0.3878     0.03878
        1.38     -0.3245     0.04343          24      0.4737     0.04737
           2      0.7756     0.04343         100       5.965      0.5965
       2.204         1.1     0.04343         160       12.59       1.259
       2.398       1.216     0.04343         250       16.43       1.643
       2.544        1.03     0.05671         350       10.72       1.399
       2.699      0.8794      0.1568         500       7.576       2.735
       5.301      -1.254     0.06082       2e+05      0.0557      0.0078
