#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324       -1.74     0.04343        2.15      0.0182     0.00182
      0.5563      -1.581     0.04343         3.6     0.02625    0.002625
      0.6532       -1.71     0.04343         4.5      0.0195     0.00195
      0.7634      -1.671     0.04343         5.8     0.02131    0.002131
      0.8976      -1.725     0.04343         7.9     0.01884    0.001884
       1.204     -0.7109     0.04343          16      0.1946     0.01946
        1.38     -0.6951     0.04343          24      0.2018     0.02018
           2      0.5577     0.05332         100       3.611      0.4434
       2.204      0.8202      0.1126         160       6.609       1.714
       5.301      -1.793     0.06474       2e+05      0.0161      0.0024
