#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.068     0.04343        2.15    0.008551   0.0008551
      0.5563      -1.732     0.04343         3.6     0.01853    0.001853
      0.6532      -1.678     0.04343         4.5     0.02098    0.002098
      0.7634      -1.748     0.04343         5.8     0.01785    0.001785
      0.8976      -1.706     0.04343         7.9     0.01966    0.001966
       1.204     -0.8142     0.04343          16      0.1534     0.01534
        1.38     -0.9292     0.04343          24      0.1177     0.01177
           2      0.5033     0.05475         100       3.186      0.4017
       2.204      0.7055     0.07647         160       5.076      0.8938
       2.398      0.8794      0.1624         250       7.575       2.832
       5.301      -1.542      0.0802       2e+05      0.0287      0.0053
