#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.072     0.04343        2.15    0.008472   0.0008472
      0.5563      -1.901     0.04343         3.6     0.01257    0.001257
      0.6532      -1.994     0.04343         4.5     0.01015    0.001015
      0.7634      -2.148     0.04343         5.8    0.007104   0.0007104
      0.8976      -2.112     0.04343         7.9    0.007725   0.0007725
       1.204      -1.191     0.04596          16     0.06438    0.006813
        1.38      -1.226     0.04343          24     0.05949    0.005949
           2      0.1091      0.1157         100       1.285      0.3425
       2.204      0.3029      0.1558         160       2.008      0.7208
       5.301       -2.09      0.1333       2e+05     0.00813    0.002495
