#      lgwW_       lgfF_      logerr         wW_         fF_        dfF_
#
      0.3324      -2.104     0.04343        2.15     0.00787    0.000787
      0.5563      -2.179     0.04343         3.6    0.006627   0.0006627
      0.6532      -2.277     0.04343         4.5    0.005289   0.0005289
      0.7634      -2.394     0.04343         5.8    0.004039   0.0004039
      0.8976      -2.227     0.04343         7.9    0.005925   0.0005925
       1.204       -1.53     0.08804          16     0.02951    0.005982
        1.38     -0.9914     0.04343          24       0.102      0.0102
           2       0.385     0.06231         100       2.426      0.3481
       2.204      0.2113       0.199         160       1.626      0.7452
       5.301      -2.179      0.1652       2e+05    0.006619    0.002518
